Customer_ID,Segment,Acquisition_Channel,Signup_Date,Churn_Date,Status,MRR,Lifetime_Value
CUST_7082,Mid-Market,Organic,2024-11-16,,Active,499,998
CUST_7083,SMB,Sales Outbound,2024-05-15,2024-06-14,Churned,99,99
CUST_7084,SMB,Referral,2023-03-29,2023-07-27,Churned,99,396
CUST_7085,Mid-Market,Paid Ads,2024-05-30,,Active,499,3992
CUST_7086,SMB,Paid Ads,2023-11-26,,Active,99,1386
CUST_7087,Mid-Market,Referral,2023-02-27,,Active,499,11477
CUST_7088,Mid-Market,Sales Outbound,2024-08-23,,Active,499,2495
CUST_7089,SMB,Organic,2024-01-02,2024-03-02,Churned,99,198
CUST_7090,SMB,Sales Outbound,2024-08-14,,Active,99,495
CUST_7091,SMB,Paid Ads,2023-03-09,2024-01-03,Churned,99,990
CUST_7092,Enterprise,Organic,2024-09-14,,Active,2500,10000
CUST_7093,Mid-Market,Sales Outbound,2023-07-12,,Active,499,8982
CUST_7094,SMB,Organic,2023-12-14,,Active,99,1287
CUST_7095,SMB,Referral,2024-03-29,2024-07-27,Churned,99,396
CUST_7096,SMB,Sales Outbound,2023-08-10,2023-09-09,Churned,99,99
CUST_7097,Mid-Market,Paid Ads,2023-05-01,,Active,499,10479
CUST_7098,SMB,Paid Ads,2024-09-11,2025-01-09,Churned,99,396
CUST_7099,SMB,Organic,2023-08-10,,Active,99,1683
CUST_7100,Mid-Market,Referral,2023-09-14,,Active,499,7984
CUST_7101,SMB,Sales Outbound,2024-07-31,,Active,99,594
CUST_7102,SMB,Referral,2024-10-01,2025-01-29,Churned,99,396
CUST_7103,Enterprise,Referral,2023-06-19,,Active,2500,47500
CUST_7104,Mid-Market,Organic,2023-05-20,,Active,499,9980
CUST_7105,SMB,Organic,2024-12-19,,Active,99,99
CUST_7106,SMB,Sales Outbound,2023-12-25,2024-01-24,Churned,99,99
CUST_7107,SMB,Paid Ads,2023-03-25,,Active,99,2178
CUST_7108,SMB,Sales Outbound,2024-04-08,,Active,99,891
CUST_7109,Mid-Market,Referral,2024-04-06,2024-09-03,Churned,499,2495
CUST_7110,SMB,Organic,2024-07-03,2024-09-01,Churned,99,198
CUST_7111,Mid-Market,Referral,2024-11-26,,Active,499,998
CUST_7112,Enterprise,Organic,2024-10-01,,Active,2500,10000
CUST_7113,SMB,Paid Ads,2023-04-28,,Active,99,2079
CUST_7114,SMB,Referral,2024-08-01,,Active,99,594
CUST_7115,SMB,Organic,2023-03-10,2024-01-04,Churned,99,990
CUST_7116,Enterprise,Sales Outbound,2024-08-04,,Active,2500,12500
CUST_7117,Mid-Market,Sales Outbound,2023-06-16,,Active,499,9481
CUST_7118,SMB,Sales Outbound,2024-02-21,2024-06-20,Churned,99,396
CUST_7119,Mid-Market,Referral,2024-02-15,,Active,499,5489
CUST_7120,SMB,Organic,2023-07-03,2024-02-28,Churned,99,792
CUST_7121,Enterprise,Organic,2024-04-23,,Active,2500,22500
CUST_7122,SMB,Organic,2023-08-30,2024-02-26,Churned,99,594
CUST_7123,SMB,Referral,2023-04-13,,Active,99,2079
CUST_7124,Mid-Market,Organic,2023-03-08,2023-11-03,Churned,499,3992
CUST_7125,SMB,Paid Ads,2024-07-08,,Active,99,594
CUST_7126,SMB,Referral,2024-04-28,,Active,99,891
CUST_7127,SMB,Paid Ads,2023-10-08,2023-12-07,Churned,99,198
CUST_7128,SMB,Paid Ads,2023-12-29,,Active,99,1287
CUST_7129,SMB,Sales Outbound,2024-11-13,,Active,99,198
CUST_7130,Enterprise,Referral,2024-11-17,,Active,2500,5000
CUST_7131,SMB,Organic,2024-07-09,2024-12-06,Churned,99,495
CUST_7132,SMB,Paid Ads,2024-12-05,,Active,99,99
CUST_7133,Mid-Market,Referral,2024-06-19,,Active,499,3493
CUST_7134,SMB,Organic,2023-02-03,,Active,99,2376
CUST_7135,SMB,Sales Outbound,2024-02-19,2024-11-15,Churned,99,891
CUST_7136,Mid-Market,Referral,2023-06-25,,Active,499,9481
CUST_7137,Mid-Market,Referral,2024-07-04,,Active,499,3493
CUST_7138,Mid-Market,Referral,2024-12-09,,Active,499,499
CUST_7139,Mid-Market,Organic,2023-10-20,2023-11-19,Churned,499,499
CUST_7140,SMB,Paid Ads,2023-09-13,2023-11-12,Churned,99,198
CUST_7141,Enterprise,Paid Ads,2023-09-28,2024-09-22,Churned,2500,30000
CUST_7142,SMB,Referral,2023-10-31,,Active,99,1485
CUST_7143,Mid-Market,Referral,2023-08-09,2024-02-05,Churned,499,2994
CUST_7144,SMB,Organic,2023-12-10,2024-01-09,Churned,99,99
CUST_7145,Enterprise,Sales Outbound,2024-12-02,,Active,2500,2500
CUST_7146,Mid-Market,Referral,2023-09-06,2024-04-03,Churned,499,3493
CUST_7147,Mid-Market,Referral,2024-07-14,,Active,499,2994
CUST_7148,SMB,Sales Outbound,2024-02-20,2024-12-16,Churned,99,990
CUST_7149,SMB,Referral,2024-12-24,,Active,99,99
CUST_7150,Mid-Market,Paid Ads,2024-02-12,,Active,499,5489
CUST_7151,Mid-Market,Referral,2024-05-17,,Active,499,3992
CUST_7152,SMB,Paid Ads,2023-11-19,,Active,99,1386
CUST_7153,Enterprise,Organic,2024-07-16,,Active,2500,15000
CUST_7154,Mid-Market,Organic,2023-09-08,2024-09-02,Churned,499,5988
CUST_7155,SMB,Paid Ads,2024-03-02,2024-04-01,Churned,99,99
CUST_7156,Mid-Market,Paid Ads,2024-05-22,,Active,499,3992
CUST_7157,SMB,Sales Outbound,2023-09-19,2024-03-17,Churned,99,594
CUST_7158,SMB,Paid Ads,2023-02-24,2023-12-21,Churned,99,990
CUST_7159,SMB,Paid Ads,2023-07-11,2024-09-03,Churned,99,1386
CUST_7160,SMB,Referral,2024-09-13,2024-10-13,Churned,99,99
CUST_7161,Mid-Market,Sales Outbound,2024-04-19,,Active,499,4491
CUST_7162,SMB,Paid Ads,2024-12-15,,Active,99,99
CUST_7163,Mid-Market,Paid Ads,2023-12-05,,Active,499,6986
CUST_7164,Mid-Market,Paid Ads,2023-04-16,2025-01-05,Churned,499,10479
CUST_7165,Mid-Market,Referral,2024-10-27,,Active,499,1497
CUST_7166,SMB,Referral,2023-12-06,2024-10-01,Churned,99,990
CUST_7167,Mid-Market,Referral,2023-08-02,,Active,499,8982
CUST_7168,SMB,Organic,2024-07-09,,Active,99,594
CUST_7169,SMB,Referral,2023-04-10,,Active,99,2178
CUST_7170,SMB,Paid Ads,2023-08-08,,Active,99,1782
CUST_7171,SMB,Referral,2024-11-25,,Active,99,198
CUST_7172,Mid-Market,Referral,2023-07-23,,Active,499,8982
CUST_7173,SMB,Sales Outbound,2023-09-11,2024-02-08,Churned,99,495
CUST_7174,Mid-Market,Paid Ads,2023-04-27,,Active,499,10479
CUST_7175,SMB,Referral,2024-01-15,2024-03-15,Churned,99,198
CUST_7176,SMB,Organic,2024-10-14,,Active,99,297
CUST_7177,Enterprise,Sales Outbound,2023-11-13,,Active,2500,35000
CUST_7178,Mid-Market,Referral,2023-03-15,,Active,499,10978
CUST_7179,SMB,Sales Outbound,2024-01-08,,Active,99,1188
CUST_7180,SMB,Sales Outbound,2023-10-25,2024-01-23,Churned,99,297
CUST_7181,SMB,Organic,2024-12-15,,Active,99,99
CUST_7182,SMB,Organic,2023-08-11,2024-04-07,Churned,99,792
CUST_7183,Mid-Market,Organic,2024-11-27,,Active,499,998
CUST_7184,Mid-Market,Paid Ads,2023-09-15,2024-02-12,Churned,499,2495
CUST_7185,SMB,Sales Outbound,2023-09-28,2024-06-24,Churned,99,891
CUST_7186,Enterprise,Referral,2024-01-27,2024-04-26,Churned,2500,7500
CUST_7187,SMB,Organic,2024-07-23,,Active,99,594
CUST_7188,SMB,Organic,2023-04-19,2024-03-14,Churned,99,1089
CUST_7189,SMB,Sales Outbound,2023-08-08,,Active,99,1782
CUST_7190,Mid-Market,Sales Outbound,2023-02-27,2023-09-25,Churned,499,3493
CUST_7191,SMB,Sales Outbound,2024-01-15,2024-06-13,Churned,99,495
CUST_7192,SMB,Referral,2024-11-08,,Active,99,198
CUST_7193,SMB,Paid Ads,2024-05-26,,Active,99,792
CUST_7194,SMB,Paid Ads,2024-03-08,,Active,99,990
CUST_7195,Mid-Market,Organic,2023-10-13,2024-04-10,Churned,499,2994
CUST_7196,SMB,Paid Ads,2023-04-25,,Active,99,2079
CUST_7197,SMB,Referral,2024-04-01,2024-11-27,Churned,99,792
CUST_7198,Mid-Market,Paid Ads,2024-09-07,,Active,499,1996
CUST_7199,Enterprise,Referral,2023-07-23,,Active,2500,45000
CUST_7200,Enterprise,Organic,2023-08-05,,Active,2500,45000
CUST_7201,SMB,Sales Outbound,2023-03-16,2024-03-10,Churned,99,1188
CUST_7202,SMB,Referral,2023-10-13,2024-09-07,Churned,99,1089
CUST_7203,SMB,Sales Outbound,2023-12-10,2024-11-04,Churned,99,1089
CUST_7204,SMB,Organic,2024-04-19,,Active,99,891
CUST_7205,Enterprise,Referral,2024-07-07,,Active,2500,15000
CUST_7206,SMB,Referral,2023-09-13,2024-01-11,Churned,99,396
CUST_7207,SMB,Paid Ads,2023-06-10,2024-06-04,Churned,99,1188
CUST_7208,SMB,Referral,2024-04-10,2024-09-07,Churned,99,495
CUST_7209,SMB,Organic,2024-11-15,,Active,99,198
CUST_7210,Mid-Market,Sales Outbound,2023-07-28,2024-05-23,Churned,499,4990
CUST_7211,SMB,Referral,2024-06-05,,Active,99,693
CUST_7212,SMB,Organic,2024-02-15,,Active,99,1089
CUST_7213,SMB,Organic,2024-01-08,2024-08-05,Churned,99,693
CUST_7214,SMB,Referral,2024-01-14,2024-03-14,Churned,99,198
CUST_7215,SMB,Paid Ads,2023-03-28,2023-11-23,Churned,99,792
CUST_7216,Mid-Market,Referral,2023-01-07,2024-05-31,Churned,499,8483
CUST_7217,SMB,Referral,2023-04-29,2023-08-27,Churned,99,396
CUST_7218,Mid-Market,Paid Ads,2024-06-08,,Active,499,3493
CUST_7219,Enterprise,Organic,2024-04-02,,Active,2500,25000
CUST_7220,Enterprise,Referral,2023-11-24,,Active,2500,35000
CUST_7221,Enterprise,Paid Ads,2024-11-16,,Active,2500,5000
CUST_7222,SMB,Sales Outbound,2023-03-23,,Active,99,2178
CUST_7223,SMB,Sales Outbound,2024-07-09,2024-10-07,Churned,99,297
CUST_7224,SMB,Paid Ads,2024-04-18,,Active,99,891
CUST_7225,Mid-Market,Organic,2023-01-28,,Active,499,11976
CUST_7226,Enterprise,Paid Ads,2023-07-23,,Active,2500,45000
CUST_7227,Mid-Market,Organic,2024-04-01,,Active,499,4990
CUST_7228,SMB,Sales Outbound,2024-04-30,,Active,99,891
CUST_7229,Enterprise,Referral,2024-02-01,,Active,2500,30000
CUST_7230,SMB,Paid Ads,2024-08-18,,Active,99,495
CUST_7231,SMB,Sales Outbound,2023-08-24,2024-04-20,Churned,99,792
CUST_7232,SMB,Referral,2023-08-01,2024-09-24,Churned,99,1386
CUST_7233,SMB,Sales Outbound,2024-05-16,,Active,99,792
CUST_7234,SMB,Paid Ads,2024-09-08,,Active,99,396
CUST_7235,SMB,Paid Ads,2023-01-12,2023-05-12,Churned,99,396
CUST_7236,SMB,Referral,2023-05-09,2023-12-05,Churned,99,693
CUST_7237,Mid-Market,Paid Ads,2024-04-04,,Active,499,4990
CUST_7238,Mid-Market,Sales Outbound,2024-03-19,,Active,499,4990
CUST_7239,Mid-Market,Referral,2023-04-07,,Active,499,10978
CUST_7240,SMB,Referral,2023-01-19,2023-11-15,Churned,99,990
CUST_7241,Mid-Market,Sales Outbound,2024-07-10,,Active,499,2994
CUST_7242,Enterprise,Organic,2023-06-18,,Active,2500,47500
CUST_7243,SMB,Referral,2024-04-15,2024-10-12,Churned,99,594
CUST_7244,SMB,Organic,2023-05-27,2023-07-26,Churned,99,198
CUST_7245,SMB,Sales Outbound,2023-12-26,,Active,99,1287
CUST_7246,SMB,Sales Outbound,2024-02-17,2024-03-18,Churned,99,99
CUST_7247,Mid-Market,Referral,2024-04-12,,Active,499,4491
CUST_7248,Mid-Market,Paid Ads,2023-08-08,,Active,499,8982
CUST_7249,SMB,Referral,2023-08-16,2023-11-14,Churned,99,297
CUST_7250,Mid-Market,Paid Ads,2024-07-18,,Active,499,2994
CUST_7251,Mid-Market,Organic,2023-08-12,2025-01-03,Churned,499,8483
CUST_7252,Enterprise,Paid Ads,2024-04-28,,Active,2500,22500
CUST_7253,SMB,Referral,2024-03-05,,Active,99,1089
CUST_7254,Enterprise,Paid Ads,2024-01-18,,Active,2500,30000
CUST_7255,SMB,Sales Outbound,2024-11-05,,Active,99,198
CUST_7256,SMB,Organic,2023-06-22,2023-10-20,Churned,99,396
CUST_7257,SMB,Sales Outbound,2024-12-02,,Active,99,99
CUST_7258,SMB,Sales Outbound,2023-07-09,,Active,99,1881
CUST_7259,Mid-Market,Sales Outbound,2023-05-06,,Active,499,10479
CUST_7260,SMB,Sales Outbound,2024-08-30,,Active,99,495
CUST_7261,SMB,Paid Ads,2023-04-18,2025-01-07,Churned,99,2079
CUST_7262,SMB,Sales Outbound,2024-02-07,,Active,99,1089
CUST_7263,Mid-Market,Paid Ads,2023-12-25,,Active,499,6487
CUST_7264,SMB,Sales Outbound,2024-01-12,,Active,99,1188
CUST_7265,Mid-Market,Referral,2024-08-07,,Active,499,2495
CUST_7266,SMB,Sales Outbound,2024-10-25,,Active,99,297
CUST_7267,SMB,Referral,2023-11-21,,Active,99,1386
CUST_7268,SMB,Paid Ads,2023-11-17,,Active,99,1386
CUST_7269,SMB,Organic,2024-08-19,,Active,99,495
CUST_7270,SMB,Paid Ads,2024-03-10,,Active,99,990
CUST_7271,SMB,Organic,2024-09-21,,Active,99,396
CUST_7272,Enterprise,Organic,2023-10-24,,Active,2500,37500
CUST_7273,Mid-Market,Sales Outbound,2024-08-30,,Active,499,2495
CUST_7274,SMB,Organic,2023-01-30,2024-01-25,Churned,99,1188
CUST_7275,SMB,Paid Ads,2024-05-21,2024-10-18,Churned,99,495
CUST_7276,Mid-Market,Sales Outbound,2024-02-07,,Active,499,5489
CUST_7277,SMB,Organic,2024-08-18,,Active,99,495
CUST_7278,SMB,Paid Ads,2023-07-16,,Active,99,1782
CUST_7279,Mid-Market,Organic,2023-09-24,,Active,499,7984
CUST_7280,Mid-Market,Organic,2023-02-03,2024-12-24,Churned,499,11477
CUST_7281,SMB,Sales Outbound,2024-05-27,,Active,99,792
CUST_7282,SMB,Sales Outbound,2023-12-22,2024-03-21,Churned,99,297
CUST_7283,SMB,Paid Ads,2024-06-11,2024-07-11,Churned,99,99
CUST_7284,Mid-Market,Sales Outbound,2023-04-28,2023-05-28,Churned,499,499
CUST_7285,SMB,Sales Outbound,2024-08-11,,Active,99,495
CUST_7286,SMB,Referral,2024-02-18,2024-06-17,Churned,99,396
CUST_7287,SMB,Referral,2023-10-08,2023-11-07,Churned,99,99
CUST_7288,SMB,Paid Ads,2023-04-08,,Active,99,2178
CUST_7289,Enterprise,Sales Outbound,2023-08-31,,Active,2500,42500
CUST_7290,Mid-Market,Paid Ads,2024-11-14,,Active,499,998
CUST_7291,Mid-Market,Referral,2023-06-11,,Active,499,9481
CUST_7292,SMB,Referral,2023-01-18,2024-06-11,Churned,99,1683
CUST_7293,SMB,Referral,2024-04-20,,Active,99,891
CUST_7294,SMB,Paid Ads,2024-04-28,2024-12-24,Churned,99,792
CUST_7295,SMB,Sales Outbound,2024-05-07,2024-07-06,Churned,99,198
CUST_7296,Enterprise,Organic,2023-03-16,,Active,2500,55000
CUST_7297,SMB,Sales Outbound,2024-08-07,,Active,99,495
CUST_7298,SMB,Paid Ads,2024-06-24,2025-01-20,Churned,99,693
CUST_7299,SMB,Referral,2024-03-28,,Active,99,990
CUST_7300,Mid-Market,Organic,2024-02-25,,Active,499,5489
CUST_7301,SMB,Paid Ads,2024-04-20,,Active,99,891
CUST_7302,SMB,Referral,2023-11-13,,Active,99,1386
CUST_7303,SMB,Paid Ads,2023-09-04,2024-01-02,Churned,99,396
CUST_7304,Mid-Market,Organic,2024-04-02,,Active,499,4990
CUST_7305,SMB,Referral,2024-11-23,2025-01-22,Churned,99,198
CUST_7306,Enterprise,Sales Outbound,2023-09-29,,Active,2500,40000
CUST_7307,Mid-Market,Paid Ads,2023-12-12,,Active,499,6487
CUST_7308,SMB,Organic,2024-09-18,,Active,99,396
CUST_7309,Mid-Market,Sales Outbound,2023-01-16,,Active,499,11976
CUST_7310,SMB,Organic,2024-05-30,,Active,99,792
CUST_7311,Enterprise,Paid Ads,2023-06-21,,Active,2500,47500
CUST_7312,SMB,Organic,2024-11-28,,Active,99,198
CUST_7313,SMB,Referral,2023-04-30,,Active,99,2079
CUST_7314,SMB,Organic,2023-01-27,2023-07-26,Churned,99,594
CUST_7315,SMB,Paid Ads,2024-08-01,,Active,99,594
CUST_7316,Enterprise,Referral,2024-04-14,2024-12-10,Churned,2500,20000
CUST_7317,SMB,Organic,2023-02-24,2024-07-18,Churned,99,1683
CUST_7318,Mid-Market,Organic,2023-12-14,2024-07-11,Churned,499,3493
CUST_7319,SMB,Referral,2023-10-12,,Active,99,1485
CUST_7320,Enterprise,Sales Outbound,2024-10-25,,Active,2500,7500
CUST_7321,SMB,Sales Outbound,2024-05-02,,Active,99,891
CUST_7322,SMB,Referral,2024-06-19,,Active,99,693
CUST_7323,SMB,Organic,2023-05-22,,Active,99,1980
CUST_7324,Mid-Market,Sales Outbound,2023-11-12,,Active,499,6986
CUST_7325,SMB,Referral,2023-12-12,2024-06-09,Churned,99,594
CUST_7326,SMB,Paid Ads,2023-06-07,,Active,99,1980
CUST_7327,SMB,Organic,2024-10-23,,Active,99,297
CUST_7328,Mid-Market,Paid Ads,2024-05-22,,Active,499,3992
CUST_7329,SMB,Organic,2023-05-13,,Active,99,1980
CUST_7330,SMB,Sales Outbound,2023-01-27,2024-04-21,Churned,99,1485
CUST_7331,SMB,Paid Ads,2023-07-05,2023-09-03,Churned,99,198
CUST_7332,Mid-Market,Paid Ads,2024-12-07,,Active,499,499
CUST_7333,Enterprise,Referral,2024-09-16,,Active,2500,10000
CUST_7334,SMB,Sales Outbound,2024-08-01,2024-12-29,Churned,99,495
CUST_7335,SMB,Sales Outbound,2023-04-28,2024-10-19,Churned,99,1782
CUST_7336,SMB,Organic,2024-06-28,,Active,99,693
CUST_7337,SMB,Referral,2024-05-31,,Active,99,792
CUST_7338,SMB,Referral,2024-11-14,,Active,99,198
CUST_7339,Mid-Market,Organic,2024-08-04,,Active,499,2495
CUST_7340,SMB,Paid Ads,2024-04-09,,Active,99,891
CUST_7341,Enterprise,Organic,2024-08-02,,Active,2500,15000
CUST_7342,SMB,Organic,2023-10-03,2023-12-02,Churned,99,198
CUST_7343,Mid-Market,Organic,2023-10-19,2024-03-17,Churned,499,2495
CUST_7344,SMB,Referral,2023-01-08,2023-08-06,Churned,99,693
CUST_7345,SMB,Organic,2023-02-03,2023-08-02,Churned,99,594
CUST_7346,SMB,Organic,2023-07-27,2024-09-19,Churned,99,1386
CUST_7347,SMB,Organic,2024-11-04,2025-01-03,Churned,99,198
CUST_7348,SMB,Sales Outbound,2024-11-18,2025-01-17,Churned,99,198
CUST_7349,Mid-Market,Paid Ads,2023-02-23,,Active,499,11477
CUST_7350,Enterprise,Paid Ads,2024-08-02,,Active,2500,15000
CUST_7351,SMB,Paid Ads,2023-12-09,2024-12-03,Churned,99,1188
CUST_7352,SMB,Paid Ads,2023-08-11,,Active,99,1683
CUST_7353,SMB,Referral,2023-04-10,,Active,99,2178
CUST_7354,SMB,Referral,2024-04-29,2024-06-28,Churned,99,198
CUST_7355,SMB,Organic,2024-03-24,2024-09-20,Churned,99,594
CUST_7356,Mid-Market,Referral,2023-05-13,,Active,499,9980
CUST_7357,Enterprise,Paid Ads,2024-04-02,,Active,2500,25000
CUST_7358,Enterprise,Sales Outbound,2023-09-25,,Active,2500,40000
CUST_7359,SMB,Organic,2023-03-19,2024-03-13,Churned,99,1188
CUST_7360,Mid-Market,Organic,2024-06-07,2025-01-03,Churned,499,3493
CUST_7361,Mid-Market,Paid Ads,2024-07-27,,Active,499,2994
CUST_7362,SMB,Paid Ads,2024-05-22,,Active,99,792
CUST_7363,SMB,Paid Ads,2024-08-29,2024-09-28,Churned,99,99
CUST_7364,Mid-Market,Referral,2024-01-01,,Active,499,6487
CUST_7365,SMB,Organic,2023-10-19,2023-12-18,Churned,99,198
CUST_7366,SMB,Paid Ads,2024-10-03,,Active,99,297
CUST_7367,SMB,Sales Outbound,2024-02-17,,Active,99,1089
CUST_7368,SMB,Organic,2024-09-01,,Active,99,495
CUST_7369,SMB,Organic,2024-12-07,,Active,99,99
CUST_7370,Enterprise,Referral,2024-12-29,,Active,2500,2500
CUST_7371,Mid-Market,Organic,2024-04-14,,Active,499,4491
CUST_7372,Mid-Market,Paid Ads,2023-11-01,,Active,499,7485
CUST_7373,SMB,Paid Ads,2024-11-19,,Active,99,198
CUST_7374,Mid-Market,Sales Outbound,2023-06-19,,Active,499,9481
CUST_7375,SMB,Organic,2024-08-27,,Active,99,495
CUST_7376,SMB,Organic,2023-06-01,,Active,99,1980
CUST_7377,SMB,Referral,2024-11-23,,Active,99,198
CUST_7378,SMB,Paid Ads,2023-11-12,2024-08-08,Churned,99,891
CUST_7379,SMB,Sales Outbound,2023-03-14,,Active,99,2178
CUST_7380,SMB,Paid Ads,2024-06-17,,Active,99,693
CUST_7381,SMB,Organic,2024-08-26,,Active,99,495
CUST_7382,SMB,Organic,2023-06-01,,Active,99,1980
CUST_7383,Enterprise,Sales Outbound,2023-11-08,,Active,2500,35000
CUST_7384,SMB,Organic,2023-08-30,2024-07-25,Churned,99,1089
CUST_7385,Mid-Market,Sales Outbound,2023-07-30,2024-04-25,Churned,499,4491
CUST_7386,SMB,Sales Outbound,2024-08-17,,Active,99,495
CUST_7387,SMB,Paid Ads,2024-11-26,2024-12-26,Churned,99,99
CUST_7388,Enterprise,Sales Outbound,2024-04-14,,Active,2500,22500
CUST_7389,SMB,Organic,2023-08-17,2023-09-16,Churned,99,99
CUST_7390,SMB,Referral,2023-04-02,2024-08-24,Churned,99,1683
CUST_7391,Mid-Market,Referral,2024-05-26,,Active,499,3992
CUST_7392,SMB,Organic,2024-05-15,2024-07-14,Churned,99,198
CUST_7393,Mid-Market,Referral,2024-06-04,,Active,499,3992
CUST_7394,SMB,Referral,2024-02-02,,Active,99,1188
CUST_7395,SMB,Sales Outbound,2024-05-27,2024-10-24,Churned,99,495
CUST_7396,SMB,Referral,2023-11-11,,Active,99,1386
CUST_7397,SMB,Referral,2024-10-22,,Active,99,297
CUST_7398,Mid-Market,Referral,2024-05-14,,Active,499,3992
CUST_7399,Mid-Market,Paid Ads,2024-03-30,,Active,499,4990
CUST_7400,SMB,Organic,2024-08-21,,Active,99,495
CUST_7401,SMB,Sales Outbound,2023-12-15,2024-08-11,Churned,99,792
CUST_7402,Mid-Market,Referral,2023-04-15,,Active,499,10479
CUST_7403,SMB,Organic,2023-02-28,2023-06-28,Churned,99,396
CUST_7404,SMB,Referral,2023-08-24,,Active,99,1683
CUST_7405,SMB,Paid Ads,2023-09-27,2024-07-23,Churned,99,990
CUST_7406,SMB,Paid Ads,2024-09-28,,Active,99,396
CUST_7407,Mid-Market,Referral,2024-05-29,,Active,499,3992
CUST_7408,Enterprise,Referral,2023-04-28,,Active,2500,52500
CUST_7409,SMB,Referral,2023-10-14,,Active,99,1485
CUST_7410,SMB,Paid Ads,2023-07-12,2025-01-02,Churned,99,1782
CUST_7411,SMB,Paid Ads,2024-11-01,,Active,99,297
CUST_7412,SMB,Organic,2023-05-16,2023-09-13,Churned,99,396
CUST_7413,SMB,Sales Outbound,2024-04-14,2024-06-13,Churned,99,198
CUST_7414,Mid-Market,Sales Outbound,2023-06-28,2024-03-24,Churned,499,4491
CUST_7415,SMB,Paid Ads,2024-09-25,,Active,99,396
CUST_7416,SMB,Sales Outbound,2024-01-24,,Active,99,1188
CUST_7417,SMB,Referral,2023-03-07,2023-11-02,Churned,99,792
CUST_7418,SMB,Organic,2023-01-06,2024-08-28,Churned,99,1980
CUST_7419,SMB,Paid Ads,2024-04-18,,Active,99,891
CUST_7420,Mid-Market,Paid Ads,2024-12-27,,Active,499,499
CUST_7421,SMB,Sales Outbound,2023-12-29,2024-03-28,Churned,99,297
CUST_7422,Mid-Market,Referral,2024-02-15,2025-01-10,Churned,499,5489
CUST_7423,SMB,Organic,2024-08-09,,Active,99,495
CUST_7424,SMB,Sales Outbound,2023-09-16,,Active,99,1584
CUST_7425,SMB,Paid Ads,2024-01-31,,Active,99,1188
CUST_7426,SMB,Paid Ads,2024-08-01,,Active,99,594
CUST_7427,SMB,Sales Outbound,2024-01-19,2024-03-19,Churned,99,198
CUST_7428,SMB,Referral,2024-04-18,2024-05-18,Churned,99,99
CUST_7429,Mid-Market,Organic,2024-05-05,,Active,499,4491
CUST_7430,Mid-Market,Organic,2023-02-16,2024-05-11,Churned,499,7485
CUST_7431,SMB,Organic,2023-06-18,,Active,99,1881
CUST_7432,SMB,Organic,2024-01-26,,Active,99,1188
CUST_7433,SMB,Referral,2023-01-14,2024-08-06,Churned,99,1881
CUST_7434,SMB,Paid Ads,2024-11-29,2025-01-28,Churned,99,198
CUST_7435,SMB,Paid Ads,2023-12-08,,Active,99,1287
CUST_7436,Mid-Market,Organic,2024-01-10,2024-05-09,Churned,499,1996
CUST_7437,SMB,Organic,2023-10-09,,Active,99,1485
CUST_7438,SMB,Organic,2024-03-22,,Active,99,990
CUST_7439,SMB,Sales Outbound,2024-04-22,,Active,99,891
CUST_7440,SMB,Sales Outbound,2024-11-16,,Active,99,198
CUST_7441,Mid-Market,Paid Ads,2024-04-06,,Active,499,4491
CUST_7442,SMB,Paid Ads,2023-05-29,2023-12-25,Churned,99,693
CUST_7443,SMB,Organic,2023-12-08,2024-09-03,Churned,99,891
CUST_7444,Mid-Market,Sales Outbound,2023-09-04,,Active,499,8483
CUST_7445,SMB,Referral,2024-11-01,2024-12-01,Churned,99,99
CUST_7446,Mid-Market,Sales Outbound,2023-05-08,,Active,499,10479
CUST_7447,SMB,Paid Ads,2023-12-31,2024-08-27,Churned,99,792
CUST_7448,SMB,Sales Outbound,2023-08-23,2024-05-19,Churned,99,891
CUST_7449,Mid-Market,Paid Ads,2023-12-25,,Active,499,6487
CUST_7450,SMB,Organic,2024-01-11,2024-10-07,Churned,99,891
CUST_7451,SMB,Referral,2024-07-02,,Active,99,693
CUST_7452,SMB,Organic,2024-10-21,2024-12-20,Churned,99,198
CUST_7453,SMB,Organic,2023-11-28,2024-11-22,Churned,99,1188
CUST_7454,Mid-Market,Referral,2023-10-02,2024-04-29,Churned,499,3493
CUST_7455,Mid-Market,Referral,2024-07-07,,Active,499,2994
CUST_7456,Enterprise,Referral,2023-07-05,,Active,2500,47500
CUST_7457,Mid-Market,Paid Ads,2024-06-10,,Active,499,3493
CUST_7458,SMB,Organic,2023-04-04,,Active,99,2178
CUST_7459,SMB,Paid Ads,2023-09-07,2024-07-03,Churned,99,990
CUST_7460,SMB,Referral,2023-07-15,2024-11-06,Churned,99,1584
CUST_7461,SMB,Paid Ads,2024-10-11,,Active,99,297
CUST_7462,SMB,Referral,2023-01-20,2023-05-20,Churned,99,396
CUST_7463,Enterprise,Sales Outbound,2023-10-03,,Active,2500,40000
CUST_7464,SMB,Referral,2023-11-18,2024-10-13,Churned,99,1089
CUST_7465,SMB,Organic,2023-03-15,2023-06-13,Churned,99,297
CUST_7466,SMB,Organic,2024-07-10,,Active,99,594
CUST_7467,Mid-Market,Organic,2023-10-04,,Active,499,7984
CUST_7468,Mid-Market,Paid Ads,2024-10-05,,Active,499,1497
CUST_7469,Mid-Market,Organic,2023-01-26,,Active,499,11976
