Property_ID,Neighborhood,Square_Feet,Bedrooms,Condition_Score,Listing_Price,Fair_Market_Value,Renovation_Cost,Total_Investment,Cap_Rate_Pct,ROI_Pct,Action_Recommendation
PROP_0795,Seaport,751,5,10,1109120.03,988167.33,0,1109120.03,3.74,-10.91,Pass
PROP_0796,Back Bay,3111,1,10,4410641.38,3782622.0,0,4410641.38,3.26,-14.24,Pass
PROP_0797,South End,2310,2,2,1962108.2,1996262.0,127963,2090071.2,4.3,-4.49,Pass
PROP_0798,Fenway,2094,4,6,1166021.95,1287366.0,30056,1196077.95,5.38,7.63,Pass
PROP_0799,Beacon Hill,2201,3,5,2212752.62,2324929.0,23272,2236024.62,4.16,3.98,Pass
PROP_0800,Seaport,1451,1,1,1495535.94,1420429.67,95939,1591474.94,3.75,-10.75,Pass
PROP_0801,South End,2941,5,10,2419742.76,2646126.0,0,2419742.76,4.92,9.36,Pass
PROP_0802,Back Bay,849,4,10,1401150.96,1194701.0,0,1401150.96,3.24,-14.73,Pass
PROP_0803,South End,2717,1,7,2888770.28,2268682.0,11987,2900757.28,3.52,-21.79,Pass
PROP_0804,South End,690,2,7,707433.22,680484.0,34767,742200.22,4.13,-8.32,Pass
PROP_0805,South End,2586,2,9,2535536.87,2129177.0,0,2535536.87,3.78,-16.03,Pass
PROP_0806,Dorchester,1608,3,5,783957.5,813404.0,10310,794267.5,6.14,2.41,Buy
PROP_0807,Beacon Hill,3196,3,6,3414145.48,3330028.0,30316,3444461.48,3.87,-3.32,Pass
PROP_0808,Back Bay,1184,3,7,1719197.7,1616545.0,11625,1730822.7,3.55,-6.6,Pass
PROP_0809,Back Bay,3364,3,6,5554181.0,4232999.0,18923,5573104.0,2.89,-24.05,Pass
PROP_0810,Back Bay,1205,1,2,1472852.68,1487574.0,89454,1562306.68,3.62,-4.78,Pass
PROP_0811,Fenway,2187,1,6,1303655.0,1221110.0,31031,1334686.0,4.57,-8.51,Pass
PROP_0812,Seaport,2236,1,10,2308329.77,2172757.33,0,2308329.77,3.95,-5.87,Pass
PROP_0813,Back Bay,1004,1,8,1098983.6,1248418.0,0,1098983.6,4.32,13.6,Pass
PROP_0814,Seaport,3349,1,6,3320859.44,3185726.33,38834,3359693.44,3.98,-5.18,Pass
PROP_0815,Back Bay,3013,5,1,3711698.66,3880933.0,52462,3764160.66,3.92,3.1,Pass
PROP_0816,Beacon Hill,1868,3,10,2076950.77,1977275.0,0,2076950.77,3.81,-4.8,Pass
PROP_0817,Fenway,1585,4,6,1378116.99,1065354.33,12618,1390734.99,3.83,-23.4,Pass
PROP_0818,Fenway,2071,2,7,1343167.53,1242742.33,24719,1367886.53,4.54,-9.15,Pass
PROP_0819,South End,1155,3,3,1043664.43,1077822.0,139424,1183088.43,4.1,-8.9,Pass
PROP_0820,Dorchester,3066,3,8,903930.16,1344723.0,0,903930.16,8.93,48.76,Buy
PROP_0821,Fenway,2543,5,1,1850122.36,1579174.67,100225,1950347.36,4.05,-19.03,Pass
PROP_0822,Fenway,1688,3,5,1070306.99,1037929.67,17023,1087329.99,4.77,-4.54,Pass
PROP_0823,Beacon Hill,1062,4,4,1634091.93,1311111.0,141419,1775510.93,2.95,-26.16,Pass
PROP_0824,Back Bay,2884,2,9,3373853.18,3524398.0,0,3373853.18,3.97,4.46,Pass
PROP_0825,Cambridge,2180,2,7,1343128.83,1483665.67,13575,1356703.83,5.25,9.36,Pass
PROP_0826,Fenway,1475,3,3,1113495.94,923632.67,69229,1182724.94,3.9,-21.91,Pass
PROP_0827,Fenway,2081,2,5,1526528.72,1257003.67,26244,1552772.72,4.05,-19.05,Pass
PROP_0828,Cambridge,3380,4,6,2433254.2,2327700.67,36551,2469805.2,4.52,-5.75,Pass
PROP_0829,Dorchester,2257,5,4,1271327.68,1142331.0,53164,1324491.68,5.17,-13.75,Pass
PROP_0830,Seaport,2653,2,9,2662436.28,2545734.33,0,2662436.28,4.02,-4.38,Pass
PROP_0831,Beacon Hill,2364,2,6,1874463.96,2472579.0,12671,1887134.96,5.24,31.02,Buy
PROP_0832,Cambridge,3023,3,5,2566121.29,2092836.67,37039,2603160.29,3.86,-19.6,Pass
PROP_0833,Cambridge,1325,3,1,877927.12,979635.67,70435,948362.12,4.96,3.3,Pass
PROP_0834,Dorchester,2797,3,2,1212871.81,1246186.0,130122,1342993.81,5.57,-7.21,Buy
PROP_0835,Fenway,1440,2,5,690580.15,868258.0,25406,715986.15,6.06,21.27,Buy
PROP_0836,Fenway,1879,1,9,1066954.2,1037872.33,0,1066954.2,4.86,-2.73,Pass
PROP_0837,Beacon Hill,2209,2,10,1978188.34,2350128.0,0,1978188.34,4.75,18.8,Buy
PROP_0838,South End,1205,1,2,1230623.72,1063352.0,125874,1356497.72,3.53,-21.61,Pass
PROP_0839,South End,2082,3,5,2267397.27,1816372.0,17381,2284778.27,3.58,-20.5,Pass
PROP_0840,Cambridge,1284,1,1,803132.38,881677.0,105026,908158.38,4.66,-2.92,Pass
PROP_0841,Fenway,2153,3,10,1301114.07,1322180.67,0,1301114.07,5.08,1.62,Pass
PROP_0842,Cambridge,3303,1,10,1813182.89,2171111.0,0,1813182.89,5.75,19.74,Buy
PROP_0843,Cambridge,675,4,4,544314.51,619816.0,114486,658800.51,4.52,-5.92,Pass
PROP_0844,Fenway,2381,2,8,1807504.1,1324788.67,0,1807504.1,3.66,-26.71,Pass
PROP_0845,Dorchester,3350,4,1,1802660.25,1508443.0,96142,1898802.25,4.77,-20.56,Pass
PROP_0846,Seaport,852,1,10,770646.68,816055.0,0,770646.68,4.45,5.89,Pass
PROP_0847,Seaport,1319,4,6,1402390.57,1449445.67,36460,1438850.57,4.23,0.74,Pass
PROP_0848,Dorchester,675,5,4,621134.97,563846.0,102347,723481.97,4.68,-22.06,Pass
PROP_0849,Cambridge,2004,5,3,1376927.53,1558060.0,119518,1496445.53,5.0,4.12,Pass
PROP_0850,Dorchester,827,4,5,514942.21,570674.0,36650,551592.21,6.21,3.46,Buy
PROP_0851,Back Bay,884,4,6,1168193.04,1290952.0,14926,1183119.04,4.15,9.11,Pass
PROP_0852,Fenway,1787,2,6,1026608.53,1038799.67,30323,1056931.53,4.91,-1.72,Pass
PROP_0853,Back Bay,644,3,2,946461.81,959286.0,114140,1060601.81,3.44,-9.55,Pass
PROP_0854,South End,1429,5,9,1117146.31,1378549.0,0,1117146.31,5.55,23.4,Buy
PROP_0855,Fenway,2538,4,9,1330805.42,1591902.0,0,1330805.42,5.98,19.62,Buy
PROP_0856,Fenway,747,1,4,454503.58,481631.0,109222,563725.58,4.27,-14.56,Pass
PROP_0857,Beacon Hill,3285,3,6,3989752.38,3388748.0,36553,4026305.38,3.37,-15.83,Pass
PROP_0858,Fenway,2459,5,3,1764186.0,1555797.67,76206,1840392.0,4.23,-15.46,Pass
PROP_0859,South End,1804,2,4,1929335.97,1513866.0,51161,1980496.97,3.44,-23.56,Pass
PROP_0860,Seaport,729,2,7,961338.44,820471.0,10244,971582.44,3.55,-15.55,Pass
PROP_0861,Seaport,1526,3,1,1605047.82,1556097.67,83654,1688701.82,3.87,-7.85,Pass
PROP_0862,Cambridge,940,4,2,877286.42,797883.33,145849,1023135.42,3.74,-22.02,Pass
PROP_0863,Fenway,1731,3,8,947091.93,1062521.0,0,947091.93,5.61,12.19,Buy
PROP_0864,Seaport,1417,3,10,1393919.78,1495567.33,0,1393919.78,4.51,7.29,Pass
PROP_0865,Back Bay,3442,1,2,4780177.41,4214549.0,139904,4920081.41,3.26,-14.34,Pass
PROP_0866,Cambridge,1255,2,1,984882.59,893276.33,83783,1068665.59,4.01,-16.41,Pass
PROP_0867,Fenway,1984,2,5,1149990.53,1159635.33,27653,1177643.53,4.92,-1.53,Pass
PROP_0868,Back Bay,1860,1,2,2089944.39,2318483.0,98287,2188231.39,4.03,5.95,Pass
PROP_0869,Dorchester,2097,1,9,887702.27,844343.0,0,887702.27,5.71,-4.88,Buy
PROP_0870,Dorchester,1187,2,4,672257.41,570056.0,122742,794999.41,4.3,-28.29,Pass
PROP_0871,Beacon Hill,659,2,3,790928.42,737992.0,131531,922459.42,3.2,-20.0,Pass
PROP_0872,Fenway,2637,3,5,1641977.97,1589729.0,12172,1654149.97,4.81,-3.89,Pass
PROP_0873,Dorchester,1470,5,5,816391.99,807053.0,34209,850600.99,5.69,-5.12,Buy
PROP_0874,Dorchester,2351,2,4,1127240.14,995647.0,103687,1230927.14,4.85,-19.11,Pass
PROP_0875,Seaport,3376,1,4,3513133.88,3178497.33,111587,3624720.88,3.68,-12.31,Pass
PROP_0876,Beacon Hill,2941,3,8,3357419.41,3058046.0,0,3357419.41,3.64,-8.92,Pass
PROP_0877,Beacon Hill,2378,4,1,2144902.52,2586255.0,122684,2267586.52,4.56,14.05,Pass
PROP_0878,Seaport,2964,4,5,2904858.7,2941656.0,20348,2925206.7,4.22,0.56,Pass
PROP_0879,Fenway,971,3,1,357794.52,685655.67,149572,507366.52,6.76,35.14,Buy
PROP_0880,Back Bay,1978,1,4,2814870.78,2394555.0,93298,2908168.78,3.13,-17.66,Pass
PROP_0881,Cambridge,2268,1,6,1515245.07,1485324.0,19726,1534971.07,4.64,-3.23,Pass
PROP_0882,Fenway,2585,5,7,1266648.32,1599982.67,35216,1301864.32,6.14,22.9,Buy
PROP_0883,Back Bay,2478,3,6,2842050.78,3120614.0,27751,2869801.78,4.13,8.74,Pass
PROP_0884,Beacon Hill,2701,2,1,2581482.67,2819111.0,144913,2726395.67,4.14,3.4,Pass
PROP_0885,South End,1451,5,3,1630569.34,1415183.0,119280,1749849.34,3.64,-19.13,Pass
PROP_0886,Fenway,2778,4,4,2172497.54,1724468.0,129526,2302023.54,3.75,-25.09,Pass
PROP_0887,South End,2395,3,3,2323624.16,2102005.0,57130,2380754.16,3.97,-11.71,Pass
PROP_0888,Back Bay,3332,3,5,3864921.44,4151064.0,38501,3903422.44,4.04,6.34,Pass
PROP_0889,Fenway,1666,3,4,794354.19,1074492.33,90745,885099.19,6.07,21.4,Buy
PROP_0890,South End,1457,3,9,1086490.2,1291225.0,0,1086490.2,5.35,18.84,Buy
PROP_0891,South End,1643,3,7,1283066.77,1499119.0,16578,1299644.77,5.19,15.35,Buy
PROP_0892,Cambridge,1379,3,2,1109677.94,1049807.67,144634,1254311.94,4.02,-16.3,Pass
PROP_0893,Fenway,2071,4,1,1225441.67,1259370.33,140025,1365466.67,4.61,-7.77,Pass
PROP_0894,South End,1843,1,6,1602246.86,1523394.0,28350,1630596.86,4.2,-6.57,Pass
PROP_0895,Cambridge,975,3,4,961445.18,805922.0,148187,1109632.18,3.49,-27.37,Pass
PROP_0896,Cambridge,2493,4,5,1782224.51,1769774.0,10599,1792823.51,4.74,-1.29,Pass
PROP_0897,Fenway,1319,1,9,877972.67,794870.67,0,877972.67,4.53,-9.47,Pass
PROP_0898,South End,980,1,7,875208.0,799989.0,34941,910149.0,3.96,-12.1,Pass
PROP_0899,Cambridge,2257,3,9,1603192.38,1559566.33,0,1603192.38,4.67,-2.72,Pass
PROP_0900,Beacon Hill,3076,2,9,2298736.46,3166475.0,0,2298736.46,5.51,37.75,Buy
PROP_0901,Fenway,1677,5,1,1302429.83,1140946.0,98291,1400720.83,4.07,-18.55,Pass
PROP_0902,Beacon Hill,3429,3,4,3088879.1,3619909.0,85932,3174811.1,4.56,14.02,Pass
PROP_0903,Seaport,1284,1,6,1199034.46,1199346.0,37241,1236275.46,4.07,-2.99,Pass
PROP_0904,Dorchester,1106,5,7,471902.96,714655.0,32744,504646.96,8.5,41.61,Buy
PROP_0905,Beacon Hill,2472,2,9,2195503.74,2553728.0,0,2195503.74,4.65,16.32,Buy
PROP_0906,South End,929,2,6,1067362.98,876584.0,32490,1099852.98,3.59,-20.3,Pass
PROP_0907,Back Bay,1419,1,5,2171851.59,1708667.0,11211,2183062.59,2.97,-21.73,Pass
PROP_0908,Seaport,1529,4,4,2043573.65,1668090.67,60310,2103883.65,3.33,-20.71,Pass
PROP_0909,Beacon Hill,3125,2,3,3717179.63,3271444.0,147799,3864978.63,3.39,-15.36,Pass
PROP_0910,Cambridge,1519,3,9,1090887.3,1070980.33,0,1090887.3,4.71,-1.82,Pass
PROP_0911,Seaport,1779,4,3,1654422.05,1877372.0,124286,1778708.05,4.43,5.55,Pass
PROP_0912,Beacon Hill,2907,5,7,2234610.88,3186376.0,25848,2260458.88,5.64,40.96,Buy
PROP_0913,Cambridge,3189,3,4,2277291.33,2191647.0,145761,2423052.33,4.34,-9.55,Pass
PROP_0914,Beacon Hill,1292,5,8,1335050.97,1565984.0,0,1335050.97,4.69,17.3,Buy
PROP_0915,Back Bay,3245,3,2,3080850.12,4068852.0,126382,3207232.12,4.82,26.86,Buy
PROP_0916,Back Bay,1980,1,6,2946522.27,2441449.0,27245,2973767.27,3.12,-17.9,Pass
PROP_0917,Cambridge,754,1,5,488993.03,495186.33,35419,524412.03,4.53,-5.57,Pass
PROP_0918,Beacon Hill,2382,5,2,1834818.73,2583184.0,72195,1907013.73,5.42,35.46,Buy
PROP_0919,Dorchester,2110,5,6,1198997.04,1060555.0,34849,1233846.04,5.16,-14.04,Pass
PROP_0920,Back Bay,2906,3,1,2931041.63,3636049.0,113851,3044892.63,4.54,19.41,Buy
PROP_0921,Back Bay,3025,3,2,3496858.08,3800211.0,77843,3574701.08,4.04,6.31,Pass
PROP_0922,Back Bay,1480,2,7,1849538.8,1865516.0,37832,1887370.8,3.76,-1.16,Pass
PROP_0923,Fenway,2190,3,7,1505114.64,1355902.0,19627,1524741.64,4.45,-11.07,Pass
PROP_0924,Seaport,823,4,6,1160935.13,996135.33,16559,1177494.13,3.55,-15.4,Pass
PROP_0925,Beacon Hill,3374,5,5,4724546.31,3661593.0,18671,4743217.31,3.09,-22.8,Pass
PROP_0926,Dorchester,1953,3,3,1164883.0,958806.0,96418,1261301.0,4.56,-23.98,Pass
PROP_0927,Back Bay,1377,4,3,1482977.3,1892540.0,61781,1544758.3,4.66,22.51,Buy
PROP_0928,Fenway,2019,5,7,884492.62,1374428.0,20361,904853.62,7.59,51.9,Buy
PROP_0929,Seaport,939,4,5,1014761.08,1069074.0,39122,1053883.08,4.26,1.44,Pass
PROP_0930,South End,1156,5,5,1213271.95,1185410.0,27400,1240671.95,4.3,-4.45,Pass
PROP_0931,Cambridge,2974,2,6,2253320.09,1953413.33,21671,2274991.09,4.12,-14.14,Pass
PROP_0932,South End,2760,5,9,2316597.49,2499563.0,0,2316597.49,4.86,7.9,Pass
PROP_0933,Back Bay,905,4,1,1497853.17,1333624.0,76299,1574152.17,3.22,-15.28,Pass
PROP_0934,Dorchester,2289,1,5,1007523.98,984072.0,36026,1043549.98,5.66,-5.7,Buy
PROP_0935,Dorchester,2153,5,2,1064219.49,1126266.0,78091,1142310.49,5.92,-1.4,Buy
PROP_0936,Seaport,1942,1,9,2146339.65,1831143.33,0,2146339.65,3.58,-14.69,Pass
PROP_0937,Seaport,2879,4,4,2580366.33,2896938.67,132733,2713099.33,4.48,6.78,Pass
PROP_0938,Beacon Hill,1872,2,8,2022511.14,1989567.0,0,2022511.14,3.93,-1.63,Pass
PROP_0939,Cambridge,3253,5,5,2506385.16,2329109.33,25896,2532281.16,4.41,-8.02,Pass
PROP_0940,Cambridge,747,2,2,654559.39,607917.0,119806,774365.39,3.77,-21.49,Pass
PROP_0941,Back Bay,2454,4,2,4057194.11,3144446.0,119322,4176516.11,2.86,-24.71,Pass
PROP_0942,South End,1770,3,6,1640200.36,1525190.0,24892,1665092.36,4.12,-8.4,Pass
PROP_0943,Beacon Hill,2051,1,3,1987216.83,2096760.0,93894,2081110.83,4.03,0.75,Pass
PROP_0944,Dorchester,3373,3,1,1379528.67,1504571.0,52962,1432490.67,6.3,5.03,Buy
PROP_0945,Beacon Hill,2163,3,1,2862554.23,2308747.0,106356,2968910.23,3.11,-22.24,Pass
PROP_0946,South End,3057,3,6,2348123.05,2559521.0,38492,2386615.05,4.83,7.24,Pass
PROP_0947,Dorchester,1966,4,6,1258184.72,959237.0,16671,1274855.72,4.51,-24.76,Pass
PROP_0948,Seaport,3187,3,10,3331592.85,3095456.33,0,3331592.85,3.9,-7.09,Pass
PROP_0949,Fenway,2367,5,9,1909167.04,1533976.0,0,1909167.04,4.02,-19.65,Pass
PROP_0950,Fenway,2712,3,2,973841.63,1607158.0,55974,1029815.63,7.8,56.06,Buy
PROP_0951,Seaport,2540,1,7,2274550.22,2467536.67,11882,2286432.22,4.53,7.92,Pass
PROP_0952,Back Bay,1412,4,4,2181415.07,1847559.0,79320,2260735.07,3.11,-18.28,Pass
PROP_0953,Beacon Hill,844,5,5,1020335.94,1125720.0,17257,1037592.94,4.34,8.49,Pass
PROP_0954,Dorchester,895,5,6,459597.58,637436.0,16772,476369.58,8.03,33.81,Buy
PROP_0955,Seaport,2227,1,9,1956856.66,2152288.33,0,1956856.66,4.62,9.99,Pass
PROP_0956,Cambridge,2585,1,9,1698221.2,1698663.67,0,1698221.2,4.8,0.03,Pass
PROP_0957,Seaport,3197,5,2,3155771.31,3267463.67,79863,3235634.31,4.24,0.98,Pass
PROP_0958,Back Bay,1370,5,8,1599199.41,1845378.0,0,1599199.41,4.38,15.39,Buy
PROP_0959,Beacon Hill,2372,3,9,3010218.24,2494499.0,0,3010218.24,3.31,-17.13,Pass
PROP_0960,Seaport,3076,1,2,2973849.34,2875536.33,115756,3089605.34,3.91,-6.93,Pass
PROP_0961,Cambridge,2538,3,6,1504788.67,1763744.0,15618,1520406.67,5.57,16.0,Buy
PROP_0962,South End,3488,1,7,2474860.67,2827744.0,31905,2506765.67,5.08,12.8,Pass
PROP_0963,Cambridge,944,5,5,758172.67,838447.67,15753,773925.67,5.2,8.34,Pass
PROP_0964,Seaport,2487,1,10,2522974.6,2327391.0,0,2522974.6,3.87,-7.75,Pass
PROP_0965,Dorchester,3189,1,2,1140993.96,1298883.0,136971,1277964.96,6.1,1.64,Buy
PROP_0966,Cambridge,3247,4,8,1703415.41,2236457.33,0,1703415.41,6.3,31.29,Buy
PROP_0967,Beacon Hill,3268,1,4,4081330.43,3339833.0,77856,4159186.43,3.21,-19.7,Pass
PROP_0968,Cambridge,871,3,4,647051.19,657641.33,88990,736041.19,4.29,-10.65,Pass
PROP_0969,Dorchester,2281,2,4,1148583.56,998844.0,55033,1203616.56,4.98,-17.01,Pass
PROP_0970,Cambridge,1718,1,9,933373.16,1183305.67,0,933373.16,6.09,26.78,Buy
PROP_0971,Beacon Hill,1589,5,3,2148646.99,1848658.0,61772,2210418.99,3.35,-16.37,Pass
PROP_0972,South End,1787,5,4,1839702.31,1646532.0,82966,1922668.31,3.85,-14.36,Pass
PROP_0973,Dorchester,2381,4,7,986753.44,1119574.0,36407,1023160.44,6.57,9.42,Buy
PROP_0974,Fenway,2455,5,5,1174102.14,1526891.33,30470,1204572.14,6.34,26.76,Buy
PROP_0975,Seaport,1334,1,2,985392.98,1245864.67,75363,1060755.98,4.93,17.45,Buy
PROP_0976,South End,3395,1,10,2757477.05,2788833.0,0,2757477.05,4.55,1.14,Pass
PROP_0977,Beacon Hill,2205,3,2,2520222.76,2349130.0,82330,2602552.76,3.61,-9.74,Pass
PROP_0978,Dorchester,3499,5,8,1876010.21,1670210.0,0,1876010.21,5.34,-10.97,Pass
PROP_0979,Seaport,2971,1,7,2793432.4,2774448.33,25906,2819338.4,4.13,-1.59,Pass
PROP_0980,South End,2830,1,3,2227462.71,2269586.0,76928,2304390.71,4.43,-1.51,Pass
PROP_0981,Beacon Hill,1767,3,2,2016623.56,1887039.0,125483,2142106.56,3.52,-11.91,Pass
PROP_0982,Cambridge,3242,2,6,1907588.24,2131616.67,27297,1934885.24,5.29,10.17,Pass
PROP_0983,Fenway,2862,5,9,1977144.02,1745981.0,0,1977144.02,4.42,-11.69,Pass
PROP_0984,Cambridge,2062,1,3,1403089.51,1370106.33,122573,1525662.51,4.31,-10.2,Pass
PROP_0985,Fenway,1907,3,6,1505626.91,1130452.67,31692,1537318.91,3.68,-26.47,Pass
PROP_0986,Beacon Hill,2725,3,8,3359634.25,2846045.0,0,3359634.25,3.39,-15.29,Pass
PROP_0987,Fenway,2826,4,6,1908377.1,1709535.0,15178,1923555.1,4.44,-11.13,Pass
PROP_0988,South End,1950,1,8,1906817.89,1651756.0,0,1906817.89,3.9,-13.38,Pass
PROP_0989,Seaport,1307,3,6,1562483.43,1381692.67,16380,1578863.43,3.68,-12.49,Pass
PROP_0990,Cambridge,1215,3,7,911907.89,920406.0,30008,941915.89,4.69,-2.28,Pass
PROP_0991,Fenway,1746,3,5,1062617.45,1069385.0,18881,1081498.45,4.94,-1.12,Pass
PROP_0992,Seaport,3222,4,3,4382156.03,3192180.0,61695,4443851.03,3.02,-28.17,Pass
PROP_0993,Back Bay,2012,3,3,2648717.81,2547539.0,123843,2772560.81,3.49,-8.12,Pass
PROP_0994,Fenway,1046,5,8,914115.87,808358.67,0,914115.87,4.42,-11.57,Pass
PROP_0995,Back Bay,3310,2,6,3840735.28,4031265.0,31197,3871932.28,3.96,4.12,Pass
PROP_0996,Seaport,1958,3,3,1556559.2,1964891.67,136717,1693276.2,4.87,16.04,Buy
PROP_0997,Dorchester,3206,5,8,1769896.38,1581687.0,0,1769896.38,5.36,-10.63,Pass
PROP_0998,Seaport,951,5,2,1128838.71,1097743.0,92065,1220903.71,3.78,-10.09,Pass
PROP_0999,South End,3149,5,9,2048595.17,2735574.0,0,2048595.17,6.01,33.53,Buy
PROP_1000,Dorchester,1149,3,9,348631.94,574245.0,0,348631.94,9.88,64.71,Buy
PROP_1001,Cambridge,939,5,5,640654.51,810504.0,27429,668083.51,5.82,21.32,Buy
PROP_1002,Dorchester,2938,5,1,1472665.87,1383151.0,112287,1584952.87,5.24,-12.73,Pass
PROP_1003,Cambridge,1041,2,5,838809.48,741175.0,16054,854863.48,4.16,-13.3,Pass
PROP_1004,Fenway,2105,1,3,1070498.5,1152336.67,113080,1183578.5,4.87,-2.64,Pass
PROP_1005,Fenway,2111,1,9,1314659.55,1192851.67,0,1314659.55,4.54,-9.27,Pass
PROP_1006,Fenway,2457,1,6,1250240.25,1400362.0,20490,1270730.25,5.51,10.2,Buy
PROP_1007,Cambridge,2232,2,1,1607099.06,1490550.0,50215,1657314.06,4.32,-10.06,Pass
PROP_1008,Seaport,2772,2,10,3231369.84,2661034.0,0,3231369.84,3.46,-17.65,Pass
PROP_1009,Dorchester,1728,4,2,677181.02,869429.0,121537,798718.02,6.53,8.85,Buy
PROP_1010,South End,1071,1,5,853628.05,934039.0,34746,888374.05,4.73,5.14,Pass
PROP_1011,South End,894,5,1,1132521.87,972969.0,138721,1271242.87,3.44,-23.46,Pass
PROP_1012,Cambridge,1518,3,3,1088824.42,1124661.0,121927,1210751.42,4.46,-7.11,Pass
PROP_1013,Back Bay,745,2,8,1267134.5,1033862.0,0,1267134.5,3.1,-18.41,Pass
PROP_1014,Cambridge,3229,2,2,2035519.22,2111609.33,117946,2153465.22,4.71,-1.94,Pass
PROP_1015,Beacon Hill,2420,5,10,3051544.29,2682894.0,0,3051544.29,3.52,-12.08,Pass
PROP_1016,South End,3338,4,6,2284917.05,2859271.0,13768,2298685.05,5.6,24.39,Buy
PROP_1017,Fenway,1550,4,6,1025858.56,1001852.67,22746,1048604.56,4.78,-4.46,Pass
PROP_1018,Back Bay,2773,5,2,3197907.08,3586466.0,102982,3300889.08,4.13,8.65,Pass
PROP_1019,Cambridge,721,1,7,530222.71,556254.33,23272,553494.71,4.82,0.5,Pass
PROP_1020,Fenway,1830,3,2,990660.04,1157463.0,74354,1065014.04,5.43,8.68,Pass
PROP_1021,Dorchester,2516,1,5,903707.61,1101427.0,38124,941831.61,7.02,16.95,Buy
PROP_1022,Dorchester,3357,5,6,1502108.09,1549264.0,33065,1535173.09,6.06,0.92,Buy
PROP_1023,Seaport,3495,4,4,3537536.33,3424352.0,99737,3637273.33,3.95,-5.85,Pass
PROP_1024,Fenway,2327,3,2,1241425.21,1373082.67,89725,1331150.21,5.16,3.15,Pass
PROP_1025,South End,1604,4,7,1317262.7,1520445.0,31087,1348349.7,5.07,12.76,Pass
PROP_1026,Beacon Hill,3306,2,6,4016768.66,3380700.0,33327,4050095.66,3.34,-16.53,Pass
PROP_1027,Fenway,728,5,6,605364.33,624163.67,34465,639829.33,4.88,-2.45,Pass
PROP_1028,Cambridge,1501,5,7,1157041.43,1227529.33,35279,1192320.43,4.94,2.95,Pass
PROP_1029,South End,1842,1,1,1524508.09,1553337.0,58997,1583505.09,4.41,-1.91,Pass
PROP_1030,Back Bay,1957,5,2,2790437.94,2551625.0,113656,2904093.94,3.34,-12.14,Pass
PROP_1031,Fenway,3328,3,2,2308364.94,1931566.33,53114,2361478.94,4.09,-18.21,Pass
PROP_1032,Back Bay,2526,1,6,3952315.13,3079328.0,13174,3965489.13,2.95,-22.35,Pass
PROP_1033,South End,3230,2,4,2908275.05,2638321.0,105421,3013696.05,3.94,-12.46,Pass
PROP_1034,Cambridge,2721,3,8,2189646.78,1909298.0,0,2189646.78,4.19,-12.8,Pass
PROP_1035,South End,1319,1,1,908048.94,1143295.0,111247,1019295.94,5.05,12.17,Pass
PROP_1036,South End,2834,2,7,2251341.03,2367817.0,32971,2284312.03,4.66,3.66,Pass
PROP_1037,South End,3094,2,10,2829744.65,2526192.0,0,2829744.65,4.02,-10.73,Pass
PROP_1038,Dorchester,3184,5,8,1386773.93,1524975.0,0,1386773.93,6.6,9.97,Buy
PROP_1039,Seaport,965,1,8,738625.75,932042.67,0,738625.75,5.3,26.19,Buy
PROP_1040,South End,2876,1,8,1820385.17,2320385.0,0,1820385.17,5.74,27.47,Buy
PROP_1041,Dorchester,3483,1,5,1299358.02,1423168.0,33345,1332703.02,6.41,6.79,Buy
PROP_1042,Beacon Hill,3015,2,8,2989813.38,3148658.0,0,2989813.38,4.21,5.31,Pass
PROP_1043,Dorchester,1185,5,4,577801.97,753401.0,117684,695485.97,6.5,8.33,Buy
PROP_1044,Back Bay,1156,2,4,1724913.29,1438752.0,73889,1798802.29,3.04,-20.02,Pass
PROP_1045,Beacon Hill,2027,3,9,1947915.43,2159363.0,0,1947915.43,4.43,10.86,Pass
PROP_1046,Back Bay,754,4,1,1471061.66,1137716.0,88367,1559428.66,2.77,-27.04,Pass
PROP_1047,Seaport,2316,3,10,2280158.47,2325056.0,0,2280158.47,4.28,1.97,Pass
PROP_1048,Fenway,1386,1,3,849913.55,769899.0,88762,938675.55,4.1,-17.98,Pass
PROP_1049,Fenway,1166,2,8,752119.31,691676.67,0,752119.31,4.6,-8.04,Pass
PROP_1050,Dorchester,1931,4,4,735131.11,979604.0,106207,841338.11,6.99,16.43,Buy
PROP_1051,Cambridge,1007,5,1,1034553.08,893883.67,65896,1100449.08,3.9,-18.77,Pass
PROP_1052,Back Bay,1741,2,4,1965901.43,2212103.0,129183,2095084.43,4.01,5.59,Pass
PROP_1053,Seaport,1957,3,10,2400820.33,2011166.33,0,2400820.33,3.52,-16.23,Pass
PROP_1054,Fenway,1957,1,3,1084946.83,1097518.33,121091,1206037.83,4.55,-9.0,Pass
PROP_1055,Seaport,667,5,2,834551.6,874191.33,99549,934100.6,3.93,-6.41,Pass
PROP_1056,Seaport,1219,1,8,1170863.66,1163472.33,0,1170863.66,4.17,-0.63,Pass
PROP_1057,Fenway,3257,4,5,2071649.01,1913971.67,17067,2088716.01,4.58,-8.37,Pass
PROP_1058,Fenway,1595,2,2,1136691.41,993571.67,81315,1218006.41,4.08,-18.43,Pass
PROP_1059,Cambridge,1899,3,7,1398412.06,1307694.0,25627,1424039.06,4.41,-8.17,Pass
PROP_1060,Beacon Hill,2135,4,6,1700539.89,2358805.0,11996,1712535.89,5.51,37.74,Buy
