SKU_ID,Category,ABC_Class,Unit_Price,Annual_Revenue,Avg_Daily_Sales,Lead_Time_Days,Safety_Stock_Qty,Reorder_Point_Qty,Current_Inventory_Qty,Stock_Status,Inventory_Value
SKU_4271,Apparel,C,449.22,310643.64,1.9,18,5.0,40.0,27.0,Healthy,7277.3640000000005
SKU_4272,Apparel,A,197.15,1828237.65,25.4,34,86.0,950.0,487.0,Healthy,57607.23
SKU_4273,Toys,C,347.81,108943.7,0.9,17,2.0,16.0,22.0,Healthy,4591.092
SKU_4274,Electronics,A,303.14,1562538.81,14.1,44,59.0,681.0,641.0,Healthy,116587.64399999999
SKU_4275,Toys,C,35.96,65542.28,5.0,35,12.0,187.0,412.0,Overstock,8889.312
SKU_4276,Sports,C,48.41,32032.32,1.8,41,8.0,83.0,12.0,Critical Low,348.55199999999996
SKU_4277,Toys,C,20.17,69367.38,9.4,42,37.0,433.0,33.0,Critical Low,399.366
SKU_4278,Home & Garden,C,191.71,79820.3,1.1,26,4.0,33.0,40.0,Healthy,4601.04
SKU_4279,Toys,B,375.44,1061994.51,7.7,32,23.0,271.0,290.0,Healthy,65326.56
SKU_4280,Apparel,C,94.65,46287.74,1.3,23,5.0,36.0,1.0,Critical Low,56.79
SKU_4281,Sports,A,306.87,1439550.39,12.9,20,19.0,276.0,234.0,Healthy,43084.548
SKU_4282,Home & Garden,C,151.53,134783.25,2.4,9,3.0,25.0,4.0,Critical Low,363.67199999999997
SKU_4283,Toys,B,400.53,628746.97,4.3,6,7.0,33.0,27.0,Healthy,6488.585999999999
SKU_4284,Sports,A,401.21,1539751.89,10.5,14,19.0,166.0,20.0,Critical Low,4814.5199999999995
SKU_4285,Sports,B,389.95,416180.08,2.9,23,11.0,78.0,59.0,Healthy,13804.23
SKU_4286,Home & Garden,B,267.17,672138.57,6.9,24,13.0,179.0,148.0,Healthy,23724.696
SKU_4287,Toys,C,149.44,65524.56,1.2,33,3.0,42.0,104.0,Overstock,9325.056
SKU_4288,Sports,A,406.63,2338092.1,15.8,29,64.0,521.0,703.0,Healthy,171516.534
SKU_4289,Sports,A,101.19,2268856.91,61.4,21,133.0,1423.0,1310.0,Healthy,79535.34
SKU_4290,Electronics,A,151.98,11690784.46,210.7,17,439.0,4022.0,5431.0,Healthy,495242.02799999993
SKU_4291,Sports,C,100.13,301285.07,8.2,20,14.0,179.0,147.0,Healthy,8831.465999999999
SKU_4292,Electronics,A,340.36,2363738.31,19.0,39,41.0,783.0,1100.0,Healthy,224637.6
SKU_4293,Toys,C,346.26,110229.95,0.9,40,3.0,38.0,30.0,Healthy,6232.679999999999
SKU_4294,Toys,A,329.73,5397531.99,44.8,43,72.0,2000.0,1999.0,Healthy,395478.162
SKU_4295,Toys,A,213.64,1462541.16,18.8,7,37.0,168.0,250.0,Healthy,32046.0
SKU_4296,Apparel,C,59.08,89155.19,4.1,13,10.0,64.0,76.0,Healthy,2694.048
SKU_4297,Toys,A,456.47,5433228.47,32.6,44,63.0,1498.0,1770.0,Healthy,484771.14
SKU_4298,Sports,B,258.79,514286.57,5.4,33,19.0,199.0,288.0,Healthy,44718.912000000004
SKU_4299,Home & Garden,C,209.42,325980.11,4.3,9,7.0,46.0,37.0,Healthy,4649.124
SKU_4300,Electronics,A,298.52,1424241.94,13.1,7,10.0,101.0,89.0,Healthy,15940.967999999999
SKU_4301,Apparel,C,104.47,78648.68,2.1,14,3.0,32.0,41.0,Healthy,2569.9619999999995
SKU_4302,Toys,B,74.95,688763.78,25.2,35,65.0,946.0,913.0,Healthy,41057.61
SKU_4303,Toys,C,208.71,158521.05,2.1,15,5.0,36.0,49.0,Healthy,6136.0740000000005
SKU_4304,Home & Garden,C,121.34,92819.57,2.1,21,6.0,50.0,131.0,Overstock,9537.324
SKU_4305,Home & Garden,C,129.7,117419.82,2.5,44,8.0,118.0,147.0,Healthy,11439.539999999999
SKU_4306,Apparel,A,447.33,3001417.94,18.4,12,43.0,263.0,345.0,Healthy,92597.31
SKU_4307,Electronics,C,270.07,347477.61,3.5,6,6.0,27.0,19.0,Healthy,3078.798
SKU_4308,Toys,C,246.9,132096.13,1.5,8,2.0,14.0,12.0,Healthy,1777.68
SKU_4309,Apparel,B,347.85,453539.81,3.6,20,11.0,82.0,192.0,Overstock,40072.32000000001
SKU_4310,Sports,B,476.26,1236020.42,7.1,25,14.0,191.0,30.0,Critical Low,8572.679999999998
SKU_4311,Sports,C,64.98,42479.14,1.8,9,4.0,20.0,21.0,Healthy,818.748
SKU_4312,Apparel,C,418.43,283337.56,1.9,39,7.0,79.0,69.0,Healthy,17323.002
SKU_4313,Toys,A,296.17,10063087.02,93.1,18,280.0,1955.0,5596.0,Overstock,994420.392
SKU_4314,Apparel,C,81.62,78378.56,2.6,19,6.0,56.0,39.0,Healthy,1909.9080000000001
SKU_4315,Toys,C,155.6,284803.71,5.0,10,5.0,55.0,46.0,Healthy,4294.5599999999995
SKU_4316,Home & Garden,B,246.36,427622.06,4.8,20,11.0,106.0,215.0,Overstock,31780.44
SKU_4317,Apparel,B,348.68,567170.14,4.5,27,9.0,130.0,126.0,Healthy,26360.208
SKU_4318,Toys,B,128.88,732614.78,15.6,35,58.0,603.0,1663.0,Overstock,128596.46399999999
SKU_4319,Apparel,A,272.09,2289408.55,23.1,16,44.0,413.0,425.0,Healthy,69382.94999999998
SKU_4320,Apparel,B,345.49,645456.52,5.1,23,18.0,135.0,10.0,Critical Low,2072.94
SKU_4321,Toys,C,229.88,140602.74,1.7,16,4.0,31.0,82.0,Overstock,11310.096
SKU_4322,Toys,A,432.88,5388041.22,34.1,17,87.0,666.0,570.0,Healthy,148044.96
SKU_4323,Electronics,B,436.03,1048855.86,6.6,6,5.0,45.0,49.0,Healthy,12819.281999999997
SKU_4324,Apparel,A,240.64,5176191.73,58.9,24,235.0,1650.0,1810.0,Healthy,261335.03999999998
SKU_4325,Sports,C,486.73,88690.78,0.5,35,2.0,20.0,26.0,Healthy,7592.987999999999
SKU_4326,Apparel,C,47.04,160381.28,9.3,13,23.0,145.0,325.0,Overstock,9172.8
SKU_4327,Apparel,C,11.65,314054.6,73.9,25,141.0,1988.0,1873.0,Healthy,13092.27
SKU_4328,Toys,C,196.53,346896.76,4.8,12,9.0,67.0,93.0,Healthy,10966.374
SKU_4329,Apparel,B,304.54,626622.57,5.6,43,9.0,252.0,328.0,Healthy,59933.472
SKU_4330,Apparel,B,318.31,1223873.14,10.5,41,35.0,467.0,290.0,Healthy,55385.939999999995
SKU_4331,Sports,C,243.46,335805.87,3.8,33,6.0,130.0,189.0,Healthy,27608.364
SKU_4332,Toys,C,71.19,132032.46,5.1,23,13.0,130.0,160.0,Healthy,6834.24
SKU_4333,Apparel,C,93.54,168206.7,4.9,39,18.0,210.0,148.0,Healthy,8306.351999999999
SKU_4334,Home & Garden,B,427.55,543111.32,3.5,42,10.0,156.0,380.0,Overstock,97481.4
SKU_4335,Electronics,A,435.28,5129437.54,32.3,30,87.0,1056.0,1059.0,Healthy,276576.91199999995
SKU_4336,Sports,A,340.21,1595591.23,12.8,15,37.0,230.0,138.0,Healthy,28169.387999999995
SKU_4337,Apparel,B,335.47,1222213.66,10.0,40,15.0,414.0,420.0,Healthy,84538.44000000002
SKU_4338,Home & Garden,A,302.86,2155357.63,19.5,39,84.0,844.0,848.0,Healthy,154095.168
SKU_4339,Apparel,C,109.43,214913.11,5.4,8,4.0,47.0,59.0,Healthy,3873.822
SKU_4340,Apparel,C,219.84,234161.36,2.9,7,1.0,22.0,14.0,Healthy,1846.656
SKU_4341,Toys,B,350.99,459319.49,3.6,16,4.0,61.0,137.0,Overstock,28851.378
SKU_4342,Toys,B,273.25,738545.03,7.4,36,30.0,296.0,22.0,Critical Low,3606.9
SKU_4343,Toys,C,19.1,14454.49,2.1,30,5.0,67.0,43.0,Healthy,492.78000000000003
SKU_4344,Home & Garden,B,477.24,706168.8,4.1,17,12.0,81.0,219.0,Overstock,62709.335999999996
SKU_4345,Apparel,B,423.96,615503.66,4.0,42,13.0,180.0,384.0,Overstock,97680.38399999999
SKU_4346,Electronics,A,137.67,4752602.73,94.6,33,98.0,3219.0,1657.0,Healthy,136871.51399999997
SKU_4347,Sports,C,312.06,30167.8,0.3,23,1.0,7.0,4.0,Healthy,748.944
SKU_4348,Toys,B,462.39,1005259.76,6.0,39,9.0,241.0,261.0,Healthy,72410.27399999999
SKU_4349,Toys,B,57.05,1220263.38,58.6,31,224.0,2041.0,251.0,Critical Low,8591.73
SKU_4350,Apparel,B,256.48,800649.64,8.6,35,14.0,313.0,781.0,Overstock,120186.52799999999
SKU_4351,Apparel,A,233.56,1555695.7,18.2,7,19.0,147.0,95.0,Healthy,13312.92
SKU_4352,Home & Garden,B,211.0,641490.22,8.3,39,35.0,360.0,345.0,Healthy,43677.0
SKU_4353,Home & Garden,B,419.44,507886.87,3.3,28,14.0,107.0,160.0,Healthy,40266.24
SKU_4354,Toys,C,196.52,35966.57,0.5,11,1.0,6.0,8.0,Healthy,943.296
SKU_4355,Apparel,C,41.2,142167.59,9.5,39,42.0,411.0,566.0,Healthy,13991.52
SKU_4356,Electronics,C,42.26,44937.24,2.9,25,4.0,77.0,85.0,Healthy,2155.2599999999998
SKU_4357,Sports,C,30.94,31942.79,2.8,5,4.0,19.0,27.0,Healthy,501.22799999999995
SKU_4358,Apparel,C,210.48,311922.26,4.1,10,8.0,48.0,1.0,Critical Low,126.28799999999998
SKU_4359,Apparel,A,362.02,7924168.48,60.0,43,115.0,2694.0,2879.0,Healthy,625353.348
SKU_4360,Home & Garden,A,109.82,5307235.02,132.4,38,298.0,5329.0,6888.0,Healthy,453864.09599999996
SKU_4361,Sports,B,326.77,1143726.26,9.6,22,11.0,222.0,197.0,Healthy,38624.21399999999
SKU_4362,Toys,B,346.67,535287.72,4.2,29,10.0,132.0,343.0,Overstock,71344.686
SKU_4363,Apparel,C,135.05,88686.56,1.8,19,2.0,37.0,45.0,Healthy,3646.3500000000004
SKU_4364,Toys,A,304.27,1439881.96,13.0,36,46.0,513.0,643.0,Healthy,117387.366
SKU_4365,Apparel,A,345.59,7917801.33,62.8,22,242.0,1623.0,2293.0,Healthy,475462.72199999995
SKU_4366,Toys,B,238.64,478326.03,5.5,35,6.0,198.0,420.0,Overstock,60137.27999999999
SKU_4367,Sports,C,174.99,27169.15,0.4,33,1.0,15.0,13.0,Healthy,1364.9219999999998
SKU_4368,Home & Garden,A,313.38,1888676.86,16.5,19,39.0,353.0,179.0,Healthy,33657.011999999995
SKU_4369,Sports,A,489.15,4303917.12,24.1,27,96.0,747.0,1087.0,Healthy,319023.62999999995
SKU_4370,Electronics,C,219.15,88137.16,1.1,42,4.0,50.0,9.0,Critical Low,1183.41
SKU_4371,Home & Garden,B,201.95,673133.86,9.1,15,19.0,156.0,198.0,Healthy,23991.66
SKU_4372,Sports,B,237.49,1100744.56,12.7,19,26.0,268.0,51.0,Critical Low,7267.1939999999995
SKU_4373,Electronics,C,47.35,116969.95,6.8,27,12.0,195.0,273.0,Healthy,7755.93
SKU_4374,Apparel,C,281.05,293462.42,2.9,7,2.0,22.0,23.0,Healthy,3878.4900000000002
SKU_4375,Apparel,A,171.06,1561326.67,25.0,23,52.0,627.0,1366.0,Overstock,140200.77599999998
SKU_4376,Toys,C,69.5,115511.22,4.6,5,2.0,25.0,34.0,Healthy,1417.8
SKU_4377,Home & Garden,C,238.47,108217.66,1.2,28,3.0,38.0,114.0,Overstock,16311.347999999998
SKU_4378,Apparel,C,11.66,2687.95,0.6,15,1.0,10.0,9.0,Healthy,62.964
SKU_4379,Home & Garden,A,206.87,2533292.54,33.5,34,101.0,1242.0,3629.0,Overstock,450438.73799999995
SKU_4380,Apparel,C,61.81,349396.91,15.5,15,15.0,248.0,582.0,Overstock,21584.052
SKU_4381,Toys,C,21.9,65651.03,8.2,43,42.0,395.0,75.0,Critical Low,985.5
SKU_4382,Sports,B,413.99,658300.18,4.4,5,7.0,29.0,24.0,Healthy,5961.456
SKU_4383,Toys,B,458.96,656098.68,3.9,16,5.0,67.0,164.0,Overstock,45161.664
SKU_4384,Electronics,C,111.76,82898.5,2.0,8,2.0,19.0,3.0,Critical Low,201.168
SKU_4385,Apparel,B,274.26,440741.19,4.4,29,14.0,141.0,173.0,Healthy,28468.188
SKU_4386,Electronics,C,146.2,30969.71,0.6,12,0.0,7.0,18.0,Overstock,1578.9599999999998
SKU_4387,Electronics,C,251.85,280819.2,3.1,19,5.0,63.0,177.0,Overstock,26746.469999999998
SKU_4388,Home & Garden,B,223.95,415896.72,5.1,34,10.0,183.0,119.0,Healthy,15990.029999999999
SKU_4389,Apparel,B,141.84,795254.88,15.4,44,78.0,754.0,124.0,Critical Low,10552.895999999999
SKU_4390,Electronics,B,353.19,908000.16,7.0,36,31.0,284.0,724.0,Overstock,153425.736
SKU_4391,Sports,B,71.98,503934.37,19.2,39,66.0,814.0,572.0,Healthy,24703.536000000004
SKU_4392,Electronics,B,36.01,490183.81,37.3,25,95.0,1027.0,1030.0,Healthy,22254.179999999997
SKU_4393,Sports,A,386.16,3707824.04,26.3,35,121.0,1042.0,896.0,Healthy,207599.616
SKU_4394,Home & Garden,A,336.31,1595232.07,13.0,40,64.0,584.0,341.0,Healthy,68809.026
SKU_4395,Electronics,B,254.28,695620.79,7.5,31,34.0,266.0,202.0,Healthy,30818.735999999997
SKU_4396,Toys,C,239.22,198853.33,2.3,12,2.0,29.0,21.0,Healthy,3014.172
SKU_4397,Home & Garden,A,253.73,1662955.73,18.0,27,25.0,510.0,567.0,Healthy,86318.946
SKU_4398,Sports,A,224.14,4537437.97,55.5,27,176.0,1674.0,1831.0,Healthy,246240.20399999997
SKU_4399,Home & Garden,B,202.52,823442.95,11.1,37,35.0,448.0,583.0,Healthy,70841.496
SKU_4400,Electronics,A,254.85,6860405.94,73.8,17,54.0,1308.0,1759.0,Healthy,268968.68999999994
SKU_4401,Apparel,C,268.97,116287.42,1.2,43,2.0,53.0,5.0,Critical Low,806.9100000000001
SKU_4402,Apparel,C,349.03,235641.13,1.8,39,9.0,81.0,109.0,Healthy,22826.561999999998
SKU_4403,Sports,A,358.49,2698061.57,20.6,20,68.0,480.0,530.0,Healthy,113999.82
SKU_4404,Sports,B,195.04,722332.83,10.1,16,16.0,179.0,122.0,Healthy,14276.927999999998
SKU_4405,Apparel,A,212.63,2774586.73,35.7,35,159.0,1411.0,2868.0,Overstock,365893.70399999997
SKU_4406,Sports,B,193.11,511242.7,7.3,9,12.0,77.0,65.0,Healthy,7531.290000000001
SKU_4407,Home & Garden,C,272.9,259741.33,2.6,44,12.0,127.0,71.0,Healthy,11625.539999999999
SKU_4408,Toys,B,232.14,484532.62,5.7,29,14.0,180.0,472.0,Overstock,65742.048
SKU_4409,Toys,C,445.9,191142.86,1.2,25,1.0,31.0,22.0,Healthy,5885.879999999999
SKU_4410,Home & Garden,C,351.22,244505.45,1.9,7,2.0,16.0,10.0,Healthy,2107.32
SKU_4411,Toys,A,450.34,3901363.32,23.7,14,41.0,374.0,223.0,Healthy,60255.49199999999
SKU_4412,Electronics,A,357.48,2747806.81,21.1,27,58.0,626.0,410.0,Healthy,87940.08
SKU_4413,Home & Garden,A,485.79,2025386.3,11.4,21,12.0,252.0,159.0,Healthy,46344.366
SKU_4414,Sports,C,321.51,109934.08,0.9,39,5.0,41.0,35.0,Healthy,6751.71
SKU_4415,Home & Garden,B,482.14,845807.18,4.8,29,8.0,148.0,169.0,Healthy,48888.996
SKU_4416,Apparel,C,87.5,54261.67,1.7,6,1.0,11.0,16.0,Healthy,840.0
SKU_4417,Sports,C,35.71,395253.18,30.3,31,87.0,1027.0,1305.0,Healthy,27960.93
SKU_4418,Apparel,C,293.77,393262.46,3.7,13,7.0,55.0,66.0,Healthy,11633.292
SKU_4419,Sports,C,491.91,360518.76,2.0,8,3.0,19.0,15.0,Healthy,4427.1900000000005
SKU_4420,Toys,B,214.63,599920.48,7.7,30,28.0,258.0,277.0,Healthy,35671.506
SKU_4421,Home & Garden,C,113.9,142492.38,3.4,36,10.0,134.0,121.0,Healthy,8269.140000000001
SKU_4422,Electronics,A,265.56,4249080.6,43.8,33,143.0,1590.0,3910.0,Overstock,623003.76
SKU_4423,Sports,C,327.91,366175.32,3.1,26,10.0,90.0,64.0,Healthy,12591.744
SKU_4424,Sports,C,164.44,82731.39,1.4,17,1.0,24.0,36.0,Healthy,3551.904
SKU_4425,Apparel,C,360.24,73362.14,0.6,27,2.0,17.0,24.0,Healthy,5187.456
SKU_4426,Toys,A,487.81,1267898.75,7.1,35,32.0,281.0,236.0,Healthy,69073.896
SKU_4427,Apparel,B,449.51,617691.0,3.8,40,4.0,155.0,6.0,Critical Low,1618.2359999999999
SKU_4428,Apparel,C,152.88,74224.12,1.3,44,4.0,62.0,90.0,Healthy,8255.519999999999
SKU_4429,Toys,A,170.09,1911356.75,30.8,35,141.0,1219.0,3568.0,Overstock,364128.67199999996
SKU_4430,Electronics,B,192.06,1153572.68,16.5,19,29.0,341.0,1013.0,Overstock,116734.068
SKU_4431,Apparel,B,203.33,530126.22,7.1,18,14.0,143.0,377.0,Overstock,45993.246
SKU_4432,Apparel,B,59.16,820177.65,38.0,39,193.0,1674.0,100.0,Critical Low,3549.6
SKU_4433,Sports,A,383.36,2289673.44,16.4,28,26.0,484.0,970.0,Overstock,223115.52
SKU_4434,Toys,C,189.02,189909.55,2.8,34,3.0,97.0,252.0,Overstock,28579.824
SKU_4435,Home & Garden,C,441.11,341851.42,2.1,34,9.0,81.0,99.0,Healthy,26201.933999999997
SKU_4436,Electronics,A,464.2,3341039.86,19.7,31,81.0,692.0,899.0,Healthy,250389.47999999998
SKU_4437,Electronics,C,21.97,95346.86,11.9,44,38.0,561.0,740.0,Healthy,9754.679999999998
SKU_4438,Toys,A,494.37,1634539.76,9.1,18,19.0,182.0,147.0,Healthy,43603.434
SKU_4439,Sports,C,357.91,349544.0,2.7,15,7.0,48.0,50.0,Healthy,10737.3
SKU_4440,Sports,A,264.99,1482343.43,15.3,30,55.0,515.0,536.0,Healthy,85220.784
SKU_4441,Toys,C,200.87,218807.87,3.0,25,5.0,80.0,178.0,Overstock,21452.916
SKU_4442,Sports,B,264.07,630168.36,6.5,13,4.0,89.0,61.0,Healthy,9664.962
SKU_4443,Electronics,A,169.07,2588321.56,41.9,5,45.0,255.0,583.0,Overstock,59140.685999999994
SKU_4444,Electronics,C,315.12,384554.33,3.3,10,8.0,41.0,34.0,Healthy,6428.447999999999
SKU_4445,Home & Garden,C,55.56,22692.27,1.1,5,2.0,7.0,4.0,Healthy,133.344
SKU_4446,Toys,C,314.35,239749.04,2.1,26,8.0,63.0,141.0,Overstock,26594.010000000002
SKU_4447,Apparel,A,144.92,1288811.13,24.4,17,75.0,489.0,409.0,Healthy,35563.367999999995
SKU_4448,Apparel,C,18.64,68250.62,10.0,42,36.0,457.0,469.0,Healthy,5245.295999999999
SKU_4449,Home & Garden,B,280.83,648864.47,6.3,44,19.0,298.0,316.0,Healthy,53245.367999999995
SKU_4450,Home & Garden,B,293.44,429619.81,4.0,35,16.0,156.0,231.0,Healthy,40670.784
SKU_4451,Sports,B,219.02,1057572.63,13.2,19,38.0,289.0,12.0,Critical Low,1576.9440000000002
SKU_4452,Home & Garden,C,45.42,44219.88,2.7,6,3.0,19.0,55.0,Overstock,1498.86
SKU_4453,Home & Garden,A,447.74,1742627.14,10.7,35,14.0,387.0,521.0,Healthy,139963.524
SKU_4454,Apparel,C,309.6,347207.04,3.1,30,13.0,105.0,149.0,Healthy,27678.24
SKU_4455,Sports,C,66.7,61261.31,2.5,6,3.0,18.0,2.0,Critical Low,80.04
SKU_4456,Home & Garden,C,260.36,326753.81,3.4,15,5.0,57.0,72.0,Healthy,11247.552000000001
SKU_4457,Home & Garden,B,253.65,435993.22,4.7,37,17.0,191.0,519.0,Overstock,78986.61
SKU_4458,Sports,C,39.6,100715.28,7.0,22,20.0,173.0,365.0,Overstock,8672.4
SKU_4459,Toys,B,307.36,1099612.15,9.8,25,15.0,260.0,177.0,Healthy,32641.631999999998
SKU_4460,Sports,C,406.08,13100.54,0.1,35,0.0,3.0,8.0,Overstock,1949.1839999999997
SKU_4461,Apparel,C,377.01,385770.87,2.8,30,5.0,90.0,50.0,Healthy,11310.3
SKU_4462,Toys,C,109.46,184522.56,4.6,34,8.0,165.0,29.0,Critical Low,1904.6039999999998
SKU_4463,Electronics,A,432.52,7100019.5,45.0,43,128.0,2062.0,5328.0,Overstock,1382679.936
SKU_4464,Sports,C,177.85,131243.59,2.0,25,7.0,57.0,58.0,Healthy,6189.179999999999
SKU_4465,Apparel,A,473.79,1553491.59,9.0,20,32.0,212.0,507.0,Overstock,144126.918
SKU_4466,Toys,B,45.16,732389.69,44.4,11,103.0,592.0,748.0,Healthy,20267.808
SKU_4467,Sports,C,248.24,138515.88,1.5,26,6.0,46.0,25.0,Healthy,3723.6
SKU_4468,Home & Garden,A,302.59,1309360.62,11.9,11,10.0,141.0,334.0,Overstock,60639.03599999999
SKU_4469,Sports,C,131.35,135269.67,2.8,6,1.0,18.0,20.0,Healthy,1576.2
SKU_4470,Electronics,B,387.98,571078.01,4.0,41,14.0,179.0,29.0,Critical Low,6750.852
SKU_4471,Sports,C,317.18,326318.86,2.8,18,4.0,55.0,76.0,Healthy,14463.408
SKU_4472,Toys,C,18.87,21150.82,3.1,12,8.0,44.0,44.0,Healthy,498.168
SKU_4473,Toys,A,308.1,21782518.77,193.7,33,677.0,7069.0,8642.0,Healthy,1597560.12
SKU_4474,Sports,A,250.82,1863556.34,20.4,11,54.0,278.0,340.0,Healthy,51167.28
SKU_4475,Toys,B,106.05,1072962.53,27.7,42,60.0,1224.0,3227.0,Overstock,205334.00999999998
SKU_4476,Home & Garden,A,497.92,2423497.24,13.3,26,33.0,380.0,507.0,Healthy,151467.264
SKU_4477,Sports,C,449.61,176445.72,1.1,21,2.0,25.0,0.0,Critical Low,0.0
SKU_4478,Home & Garden,B,153.33,664261.62,11.9,20,17.0,255.0,562.0,Overstock,51702.876000000004
SKU_4479,Home & Garden,A,275.12,2688885.97,26.8,37,90.0,1081.0,15.0,Critical Low,2476.08
SKU_4480,Apparel,C,165.09,159896.95,2.7,43,8.0,122.0,73.0,Healthy,7230.942
SKU_4481,Sports,A,389.99,3349822.56,23.5,39,68.0,985.0,546.0,Healthy,127760.724
SKU_4482,Toys,A,465.86,2925544.34,17.2,42,45.0,768.0,1053.0,Healthy,294330.348
SKU_4483,Home & Garden,A,185.83,4625783.19,68.2,36,72.0,2527.0,5235.0,Overstock,583692.03
SKU_4484,Apparel,B,404.74,661187.96,4.5,7,6.0,37.0,95.0,Overstock,23070.18
SKU_4485,Sports,C,254.22,183682.32,2.0,7,2.0,16.0,13.0,Healthy,1982.916
SKU_4486,Sports,C,204.32,357056.07,4.8,12,3.0,60.0,152.0,Overstock,18633.984
SKU_4487,Electronics,A,469.83,7095323.51,41.4,35,90.0,1538.0,2206.0,Healthy,621866.988
SKU_4488,Electronics,C,260.1,78187.88,0.8,13,1.0,12.0,9.0,Healthy,1404.54
SKU_4489,Home & Garden,C,239.03,53876.0,0.6,9,1.0,6.0,16.0,Overstock,2294.688
SKU_4490,Electronics,B,339.49,1019297.88,8.2,32,12.0,275.0,189.0,Healthy,38498.166
SKU_4491,Home & Garden,C,138.0,218836.11,4.3,19,9.0,92.0,212.0,Overstock,17553.6
SKU_4492,Toys,B,169.15,460444.63,7.5,31,26.0,257.0,173.0,Healthy,17557.77
SKU_4493,Home & Garden,A,466.7,3913581.13,23.0,35,79.0,883.0,711.0,Healthy,199094.22
SKU_4494,Electronics,B,342.48,475930.11,3.8,44,18.0,185.0,214.0,Healthy,43974.432
SKU_4495,Toys,C,415.05,118266.36,0.8,22,2.0,19.0,22.0,Healthy,5478.66
SKU_4496,Electronics,A,142.84,4479552.41,85.9,42,283.0,3891.0,5694.0,Healthy,487998.57599999994
SKU_4497,Home & Garden,C,276.46,225320.56,2.2,8,4.0,22.0,18.0,Healthy,2985.7679999999996
SKU_4498,Apparel,C,485.98,367775.82,2.1,25,5.0,56.0,114.0,Overstock,33241.032
SKU_4499,Sports,A,166.16,1685111.18,27.8,27,91.0,841.0,641.0,Healthy,63905.136
SKU_4500,Electronics,C,88.63,150696.02,4.7,26,11.0,132.0,94.0,Healthy,4998.731999999999
SKU_4501,Home & Garden,B,260.33,650694.48,6.8,5,7.0,41.0,51.0,Healthy,7966.098
SKU_4502,Toys,B,200.03,962918.95,13.2,29,47.0,430.0,282.0,Healthy,33845.076
SKU_4503,Electronics,B,88.19,873028.0,27.1,32,43.0,911.0,1282.0,Healthy,67835.74799999999
SKU_4504,Electronics,B,445.39,805078.63,5.0,41,12.0,215.0,291.0,Healthy,77765.094
SKU_4505,Sports,A,495.45,8279686.97,45.8,15,55.0,742.0,815.0,Healthy,242275.05
SKU_4506,Home & Garden,C,288.61,59993.86,0.6,26,1.0,16.0,17.0,Healthy,2943.8219999999997
SKU_4507,Apparel,A,389.59,2614912.23,18.4,29,31.0,565.0,600.0,Healthy,140252.39999999997
SKU_4508,Toys,B,430.93,424389.59,2.7,25,7.0,75.0,45.0,Healthy,11635.109999999999
SKU_4509,Home & Garden,A,353.48,4947798.0,38.3,40,168.0,1702.0,1316.0,Healthy,279107.808
SKU_4510,Toys,C,31.64,101180.48,8.8,24,29.0,240.0,139.0,Healthy,2638.776
SKU_4511,Electronics,C,87.24,104933.57,3.3,20,6.0,72.0,107.0,Healthy,5600.808
SKU_4512,Sports,C,44.78,267579.85,16.4,32,76.0,600.0,702.0,Healthy,18861.336
SKU_4513,Sports,C,14.84,116905.07,21.6,33,69.0,781.0,2282.0,Overstock,20318.927999999996
SKU_4514,Apparel,B,159.94,931878.8,16.0,30,37.0,516.0,457.0,Healthy,43855.548
SKU_4515,Sports,C,202.25,158544.13,2.1,44,10.0,105.0,98.0,Healthy,11892.3
SKU_4516,Electronics,C,128.1,193285.51,4.1,6,7.0,31.0,23.0,Healthy,1767.7799999999997
SKU_4517,Apparel,C,41.66,111799.46,7.4,14,18.0,121.0,159.0,Healthy,3974.3639999999996
SKU_4518,Home & Garden,B,269.63,692073.35,7.0,17,9.0,128.0,382.0,Overstock,61799.195999999996
SKU_4519,Sports,B,143.93,954453.73,18.2,19,38.0,383.0,34.0,Critical Low,2936.172
SKU_4520,Apparel,C,400.06,96146.27,0.7,13,2.0,10.0,5.0,Healthy,1200.1799999999998
SKU_4521,Electronics,C,13.95,56177.25,11.0,31,31.0,373.0,842.0,Overstock,7047.54
SKU_4522,Toys,B,422.84,805251.12,5.2,12,11.0,74.0,107.0,Healthy,27146.327999999998
SKU_4523,Toys,B,477.83,471158.66,2.7,10,5.0,32.0,34.0,Healthy,9747.732
SKU_4524,Electronics,B,360.91,399325.14,3.0,40,14.0,135.0,115.0,Healthy,24902.79
SKU_4525,Electronics,B,369.49,770322.01,5.7,28,11.0,171.0,178.0,Healthy,39461.532
SKU_4526,Toys,C,467.45,16745.39,0.1,7,0.0,1.0,2.0,Overstock,560.9399999999999
SKU_4527,Apparel,C,112.44,130720.07,3.2,30,4.0,100.0,52.0,Healthy,3508.128
SKU_4528,Toys,B,497.34,468920.11,2.6,40,10.0,113.0,81.0,Healthy,24170.724
SKU_4529,Electronics,A,389.01,1988381.27,14.0,25,45.0,395.0,317.0,Healthy,73989.70199999999
SKU_4530,Sports,C,366.02,375476.94,2.8,17,2.0,50.0,52.0,Healthy,11419.824
SKU_4531,Home & Garden,C,186.93,389460.79,5.7,15,14.0,99.0,225.0,Overstock,25235.55
SKU_4532,Sports,A,277.43,4762110.19,47.0,12,71.0,636.0,881.0,Healthy,146649.498
SKU_4533,Sports,A,330.42,2938714.77,24.4,18,26.0,464.0,617.0,Healthy,122321.484
