Client_ID,Annual_Income,Loan_Amount,Loan_Purpose,DTI_Ratio,Default_On_File,PD,Credit_Score,Risk_Rating,Decision,Expected_Loss
CL_06905,39800.0,3315,MEDICAL,0.04791757537688442,1,0.6705373446103008,481,Poor,Reject,1333.6987784298883
CL_06906,38200.0,5756,PERSONAL,0.08273119895287959,0,0.29777984219003445,686,Good,Approve,1028.412462987503
CL_06907,15700.0,15314,VENTURE,0.5833463503184714,1,0.5513748919162262,546,Poor,Reject,5066.2530568830525
CL_06908,90900.0,1032,EDUCATION,0.0059660726072607246,0,0.16386428222955235,759,Very Good,Approve,101.46476355653881
CL_06909,30200.0,15533,VENTURE,0.2939697400662252,0,0.43619393591306865,610,Fair,Approve,4065.240243922617
CL_06910,20200.0,9523,VENTURE,0.27812345792079207,0,0.37532887292648687,643,Fair,Approve,2144.5541141273607
CL_06911,175700.0,21965,VENTURE,0.07398967131474103,0,0.04040931815067399,827,Exceptional,Approve,532.5544039077324
CL_06912,99500.0,5215,EDUCATION,0.030346582914572862,1,0.5855114870338718,527,Poor,Reject,1832.0654429289848
CL_06913,27800.0,17541,DEBT_CONSOLIDATION,0.35845475179856123,1,0.3992433760670442,630,Fair,Approve,4201.8768357552135
CL_06914,11700.0,22329,EDUCATION,1.0674025384615387,1,0.978588640521038,311,Poor,Reject,13110.543452516553
CL_06915,23600.0,20072,EDUCATION,0.4751790847457627,1,0.576053093832359,533,Poor,Reject,6937.522619641866
CL_06916,93700.0,26268,EDUCATION,0.1561221899679829,1,0.5235862356235962,562,Poor,Reject,8252.137942416373
CL_06917,40400.0,29459,EDUCATION,0.4211032797029704,1,0.45614700498362404,599,Fair,Reject,8062.5807718875485
CL_06918,16200.0,32473,EDUCATION,1.1623129043209877,0,0.8364234576993317,389,Poor,Reject,16296.707365122238
CL_06919,58100.0,8846,VENTURE,0.08581076764199655,0,0.15969376666577553,762,Very Good,Approve,847.5906359552702
CL_06920,32000.0,6454,VENTURE,0.11708967812500001,0,0.3362907520314524,665,Fair,Approve,1302.2523081665963
CL_06921,24600.0,25709,EDUCATION,0.590105156504065,0,0.6958805321570515,467,Poor,Reject,10734.235560735382
CL_06922,25800.0,31700,PERSONAL,0.6540275193798449,1,0.7004459557153996,464,Poor,Reject,13322.4820777069
CL_06923,79500.0,30678,PERSONAL,0.22722943773584905,0,0.19010148912464672,745,Very Good,Approve,3499.160090019547
CL_06924,50400.0,33354,DEBT_CONSOLIDATION,0.39065210714285714,0,0.4878424576070405,581,Fair,Reject,9762.898398615138
CL_06925,14900.0,8762,PERSONAL,0.32048926174496645,1,0.38050579937413603,640,Fair,Approve,2000.3950884697078
CL_06926,45300.0,21581,MEDICAL,0.27821863134657837,0,0.38294629942411645,639,Fair,Approve,4958.618452723114
CL_06927,38700.0,5426,MEDICAL,0.07898545478036177,0,0.2065642309068031,736,Good,Approve,672.4905101401881
CL_06928,28200.0,30047,PERSONAL,0.569294755319149,1,0.7092095066706636,459,Poor,Reject,12785.770828160057
CL_06929,29100.0,2474,EDUCATION,0.047171783505154635,1,0.33896502800360345,663,Fair,Approve,503.1596875685489
CL_06930,21600.0,14051,PERSONAL,0.34525778935185186,0,0.3882661336880944,636,Fair,Approve,3273.3164666708485
CL_06931,24400.0,6989,MEDICAL,0.1672777049180328,0,0.4140409691605394,622,Fair,Approve,1736.2394000778058
CL_06932,43200.0,10240,PERSONAL,0.12792888888888887,0,0.1882912668520299,746,Very Good,Approve,1156.8615435388715
CL_06933,30700.0,30795,VENTURE,0.5390128094462541,1,0.4432333539762765,606,Fair,Approve,8189.62268141966
CL_06934,50400.0,6782,DEBT_CONSOLIDATION,0.07275175198412698,0,0.19687468074033432,741,Very Good,Approve,801.1224508685684
CL_06935,22700.0,19762,VENTURE,0.4718068678414097,1,0.8623526555056908,375,Poor,Reject,10225.087906862076
CL_06936,55500.0,26237,VENTURE,0.2720847810810811,0,0.25250372504773605,711,Good,Approve,3974.9641404464705
CL_06937,79900.0,13646,DEBT_CONSOLIDATION,0.09784472340425532,0,0.1324697208165664,777,Very Good,Approve,1084.609086157719
CL_06938,36200.0,8293,EDUCATION,0.12249356629834256,0,0.24830961391497633,713,Good,Approve,1235.5389769181393
CL_06939,49600.0,19109,DEBT_CONSOLIDATION,0.22320159576612905,0,0.40880511713417916,625,Fair,Approve,4687.114189990218
CL_06940,50800.0,15332,EDUCATION,0.16635823622047244,0,0.2154432541660654,731,Good,Approve,1981.9055837244687
CL_06941,26900.0,32159,MEDICAL,0.6686441895910781,1,0.5469941534100239,549,Poor,Reject,10554.470987707775
CL_06942,50900.0,34484,PERSONAL,0.3620142514734774,0,0.4316899713818615,612,Fair,Approve,8931.838183879267
CL_06943,9300.0,20796,MEDICAL,1.292818,1,0.8846946140587589,363,Poor,Reject,11038.86551637957
CL_06944,7300.0,6323,MEDICAL,0.47916213698630133,0,0.5217648996028166,563,Poor,Reject,1979.4716761131654
CL_06945,29800.0,29598,MEDICAL,0.5685199731543623,0,0.4671214319956254,593,Fair,Reject,8295.516086523912
CL_06946,53100.0,21464,PERSONAL,0.22516989077212807,0,0.34489776894248736,660,Fair,Approve,4441.731427548929
CL_06947,34500.0,12254,EDUCATION,0.18777035072463766,0,0.37950560991857085,641,Fair,Approve,2790.2770463653
CL_06948,56800.0,32552,DEBT_CONSOLIDATION,0.3311077112676056,0,0.4383620666992783,608,Fair,Approve,8561.737197116943
CL_06949,17700.0,27709,EDUCATION,0.8867662740112994,1,0.7075941263666312,460,Poor,Reject,11764.035388495791
CL_06950,61700.0,2946,EDUCATION,0.02662143111831442,0,0.21301820911689223,732,Good,Approve,376.5309864350187
CL_06951,96500.0,4512,VENTURE,0.025253173056994815,1,0.5257314290063174,560,Poor,Reject,1423.2601246059025
CL_06952,23900.0,9118,PERSONAL,0.21816436401673636,0,0.4549458345211981,599,Fair,Reject,2488.9176714985706
CL_06953,57700.0,2351,EDUCATION,0.02223263691507799,0,0.22958105308377957,723,Good,Approve,323.8470334799794
CL_06954,36800.0,20459,EDUCATION,0.309775945652174,0,0.33617343975754804,665,Fair,Approve,4126.663442399805
CL_06955,47300.0,21288,MEDICAL,0.23819606765327694,0,0.24668056364164315,714,Good,Approve,3150.8015032819794
CL_06956,96400.0,11539,VENTURE,0.06981454097510374,0,0.07362454481182994,809,Exceptional,Approve,509.73217355022337
CL_06957,44200.0,17911,DEBT_CONSOLIDATION,0.2154790554298642,0,0.39090517923665274,635,Fair,Approve,4200.901599184613
CL_06958,57400.0,11845,VENTURE,0.12212318815331012,0,0.1646168026700459,759,Very Good,Approve,1169.931616576016
CL_06959,17000.0,12166,MEDICAL,0.4222675470588235,1,0.3825561581204906,639,Fair,Approve,2792.5069318163332
CL_06960,56400.0,14467,MEDICAL,0.15335276507092196,0,0.2674806563439276,702,Good,Approve,2321.78559319656
CL_06961,95400.0,16793,MEDICAL,0.10441056551362682,0,0.12496393426187637,781,Very Good,Approve,1259.1116088358137
CL_06962,20900.0,23031,PERSONAL,0.6588078157894737,0,0.7312457209738003,447,Poor,Reject,10104.792119848555
CL_06963,29900.0,22544,MEDICAL,0.44601682943143817,1,0.8712375987886021,370,Poor,Reject,11784.708256254147
CL_06964,54800.0,30761,EDUCATION,0.2994426177007299,0,0.3404209086260859,662,Fair,Approve,6283.012542148217
CL_06965,47500.0,4279,PERSONAL,0.05025347684210526,1,0.17004416076417472,756,Very Good,Approve,436.57137834594215
CL_06966,16100.0,24116,MEDICAL,0.7949292670807453,0,0.7862635008483175,417,Poor,Reject,11376.918351874814
CL_06967,40100.0,14018,PERSONAL,0.19782509226932668,0,0.30547478887920415,681,Good,Approve,2569.2873543052106
CL_06968,29700.0,16740,EDUCATION,0.31831363636363635,1,0.8431347047763846,386,Poor,Reject,8468.444974774007
CL_06969,20300.0,21320,MEDICAL,0.6240038423645319,1,0.9212430096701935,343,Poor,Reject,11784.540579701115
CL_06970,82000.0,34812,MEDICAL,0.25376674390243903,0,0.19674238131052246,741,Very Good,Approve,4109.397466909144
CL_06971,36400.0,15482,EDUCATION,0.23157073901098899,0,0.29057819095526993,690,Good,Approve,2699.2389314216935
CL_06972,65500.0,4439,MEDICAL,0.038537974809160304,0,0.6578909400666564,488,Poor,Reject,1752.2267297735325
CL_06973,18000.0,17696,EDUCATION,0.5503947555555555,1,0.6981073148108177,466,Poor,Reject,7412.224225735337
CL_06974,51700.0,16948,MEDICAL,0.18554290135396523,0,0.2092028207866192,734,Good,Approve,2127.341644014973
CL_06975,68700.0,2890,MEDICAL,0.023763624454148473,0,0.1318580962439091,777,Very Good,Approve,228.64193888693836
CL_06976,31400.0,14759,VENTURE,0.27898740286624213,0,0.47327578787854013,589,Fair,Reject,4191.046411979624
CL_06977,26900.0,21605,PERSONAL,0.4756312639405205,1,0.5899388353894468,525,Poor,Reject,7647.377123153399
CL_06978,16600.0,13192,DEBT_CONSOLIDATION,0.4245280963855422,1,0.5331790027240826,556,Poor,Reject,4220.218442361658
CL_06979,21600.0,24362,VENTURE,0.621343787037037,0,0.5925072503353054,524,Poor,Reject,8660.796979601226
CL_06980,27700.0,26071,VENTURE,0.547255702166065,1,0.4467841113052564,604,Fair,Approve,6988.865139503603
CL_06981,20200.0,3028,PERSONAL,0.08638794059405941,1,0.7961756320797915,412,Poor,Reject,1446.491888362565
CL_06982,22900.0,27668,VENTURE,0.691518768558952,0,0.7358545590354414,445,Poor,Reject,12215.774363635555
CL_06983,39900.0,16690,EDUCATION,0.25078921052631575,0,0.28691239285238557,692,Good,Approve,2873.1407020237893
CL_06984,42900.0,30582,VENTURE,0.3922551398601399,0,0.33176538485674395,667,Fair,Approve,6087.629399813366
CL_06985,69900.0,3907,DEBT_CONSOLIDATION,0.03150472889842632,0,0.18907305848222408,746,Very Good,Approve,443.2250636940297
CL_06986,23000.0,33739,EDUCATION,0.8778741108695651,1,0.8358961326153909,390,Poor,Reject,16921.3797709864
CL_06987,36800.0,4143,PERSONAL,0.06497642527173914,0,0.1928426985829917,743,Very Good,Approve,479.3683801376007
CL_06988,28300.0,9919,PERSONAL,0.20106128445229682,0,0.24363530501795494,716,Good,Approve,1449.971154283857
CL_06989,27100.0,22774,PERSONAL,0.45094200738007373,1,0.6153247156589722,511,Poor,Reject,8408.04304465046
CL_06990,30000.0,8574,EDUCATION,0.1553323,0,0.30122333446393074,684,Good,Approve,1549.6133218162452
CL_06991,32300.0,10306,PERSONAL,0.17654209907120744,0,0.3826717447717382,639,Fair,Approve,2366.28900097052
CL_06992,42200.0,2677,PERSONAL,0.03551465521327014,0,0.29719246866257504,686,Good,Approve,477.35054316582796
CL_06993,29800.0,8681,DEBT_CONSOLIDATION,0.1638028959731544,0,0.22471513199822585,726,Good,Approve,1170.451236525959
CL_06994,75800.0,29540,MEDICAL,0.2309614907651715,0,0.19619553168329812,742,Very Good,Approve,3477.3696035547755
CL_06995,13100.0,32714,MEDICAL,1.3311601297709923,1,0.9526006172710196,326,Poor,Reject,18698.025956042482
CL_06996,68300.0,4114,MEDICAL,0.03274635578330893,0,0.10506569875797626,792,Very Good,Approve,259.3441708141886
CL_06997,29100.0,5853,PERSONAL,0.10775755154639174,1,0.3146568352781612,676,Good,Approve,1105.0118741298465
CL_06998,32400.0,28419,EDUCATION,0.5088667546296296,0,0.5686715995210481,537,Poor,Reject,9696.646912073198
CL_06999,36100.0,28462,PERSONAL,0.4713181052631579,0,0.5884289210260956,526,Poor,Reject,10048.71837014684
CL_07000,55500.0,32105,MEDICAL,0.34248225675675675,0,0.2909002245671105,690,Good,Approve,5603.61102583625
CL_07001,21400.0,7599,DEBT_CONSOLIDATION,0.2056878855140187,0,0.32210518473918703,672,Good,Approve,1468.6063792998493
CL_07002,24500.0,30446,PERSONAL,0.6544025959183674,1,0.9229902690008864,342,Poor,Reject,16860.817038000594
CL_07003,49000.0,3341,PERSONAL,0.03757261326530612,0,0.1864751038665861,747,Very Good,Approve,373.8079932109585
CL_07004,13100.0,18493,PERSONAL,0.8325379198473282,1,0.762775114079645,430,Poor,Reject,8463.600110804924
CL_07005,35600.0,28217,EDUCATION,0.45495949438202254,0,0.46575182060161124,593,Fair,Reject,7885.271473149398
CL_07006,22500.0,23856,DEBT_CONSOLIDATION,0.5732861866666666,0,0.5281698365662989,559,Poor,Reject,7560.011772675376
CL_07007,19800.0,8408,DEBT_CONSOLIDATION,0.23780202020202024,0,0.28236295913186255,694,Good,Approve,1424.4646562284202
CL_07008,13600.0,22754,DEBT_CONSOLIDATION,0.8894137058823529,1,0.7809190467209661,420,Poor,Reject,10661.419193453317
CL_07009,57700.0,1915,DEBT_CONSOLIDATION,0.01872020363951473,0,0.14879825075544664,768,Very Good,Approve,170.96919011800819
CL_07010,39900.0,17645,MEDICAL,0.2620658395989975,0,0.24511661150325242,715,Good,Approve,2595.0495659849335
CL_07011,24300.0,5903,PERSONAL,0.12823842386831277,0,0.45892364090723947,597,Fair,Reject,1625.4157513652608
CL_07012,32900.0,24321,DEBT_CONSOLIDATION,0.4221430714285715,0,0.3884911493929461,636,Fair,Approve,5669.095946631505
CL_07013,18900.0,22274,VENTURE,0.6393462962962962,1,0.931537697949315,337,Poor,Reject,12449.442410473825
CL_07014,26300.0,29461,VENTURE,0.6713299353612167,0,0.7156648252083335,456,Poor,Reject,12650.52084927763
CL_07015,32200.0,24698,MEDICAL,0.4064431739130435,1,0.851149198179832,381,Poor,Reject,12613.009737987293
CL_07016,37700.0,10031,VENTURE,0.15200823076923078,0,0.2873700101432891,691,Good,Approve,1729.5651430484
CL_07017,45900.0,28889,VENTURE,0.34254549564270154,0,0.28121371131392126,695,Good,Approve,4874.389743688723
CL_07018,12300.0,29224,VENTURE,1.4046527479674795,0,0.9257422036446432,340,Poor,Reject,16232.334095586632
CL_07019,46000.0,17931,MEDICAL,0.20821399239130436,0,0.1900398219922965,745,Very Good,Approve,2044.562428886321
CL_07020,12900.0,12858,PERSONAL,0.5553858604651163,1,0.7461730412568981,439,Poor,Reject,5756.575778688717
CL_07021,47000.0,23113,MEDICAL,0.26501267446808513,0,0.2213489611317827,728,Good,Approve,3069.623123183336
CL_07022,32000.0,30508,EDUCATION,0.55767670625,0,0.866148845473468,373,Poor,Reject,15854.681386622737
CL_07023,69900.0,4876,EDUCATION,0.03846040915593705,0,0.2510551239628352,711,Good,Approve,734.4868706656706
CL_07024,24200.0,23265,VENTURE,0.518175,0,0.4529190483004638,600,Fair,Approve,6322.296995226174
CL_07025,58000.0,20255,VENTURE,0.20235792672413797,0,0.3151005557814107,676,Good,Approve,3829.4170544114845
CL_07026,18000.0,1574,PERSONAL,0.051268677777777785,1,0.210906095393782,734,Good,Approve,199.17971648988774
CL_07027,38700.0,2101,VENTURE,0.030385780361757105,0,0.1526570956538524,766,Very Good,Approve,192.43953478124635
CL_07028,10700.0,18759,EDUCATION,0.9702084672897198,1,0.7960645260348385,412,Poor,Reject,8960.02466633252
CL_07029,61700.0,30502,VENTURE,0.2829715526742301,0,0.2653615301912551,704,Good,Approve,4856.434436336198
CL_07030,102300.0,21332,PERSONAL,0.11966146823069403,0,0.14085490428502775,772,Very Good,Approve,1802.8300909249272
CL_07031,23900.0,14816,EDUCATION,0.35617292050209204,0,0.3731925934494868,644,Fair,Approve,3317.5328787285575
CL_07032,39100.0,7874,VENTURE,0.10989365217391305,0,0.1492241475114936,767,Very Good,Approve,704.9945625033004
CL_07033,47400.0,15319,PERSONAL,0.19248937552742615,0,0.2057002471238335,736,Good,Approve,1890.673251414003
CL_07034,14300.0,21188,PERSONAL,0.801587972027972,1,0.6763419277140877,478,Poor,Reject,8598.199658643654
CL_07035,23200.0,21848,EDUCATION,0.5208205344827587,1,0.901010079288486,354,Poor,Reject,11811.160927376906
CL_07036,22300.0,24909,EDUCATION,0.6102146502242153,1,0.9507698976316613,327,Poor,Reject,14209.63642806423
CL_07037,153900.0,21781,EDUCATION,0.0841873154645874,0,0.07741154535139655,807,Exceptional,Approve,1011.660521579261
CL_07038,68000.0,25271,PERSONAL,0.2182039360294118,0,0.23488004295904036,720,Good,Approve,3561.392139370745
CL_07039,31900.0,32636,EDUCATION,0.5993667899686519,1,0.9419532324821793,331,Poor,Reject,18444.95141717304
CL_07040,58000.0,4750,EDUCATION,0.04302435344827586,0,0.16141850050421633,761,Very Good,Approve,460.0427264370165
CL_07041,41200.0,14124,PERSONAL,0.19761601456310682,1,0.7863186955215782,417,Poor,Reject,6663.579153328062
CL_07042,51800.0,28641,PERSONAL,0.2998181901544401,0,0.29500325945364536,687,Good,Approve,5069.513012407114
CL_07043,19300.0,18270,EDUCATION,0.5657073575129534,1,0.93778080213034,334,Poor,Reject,10279.953152952787
CL_07044,82800.0,27134,EDUCATION,0.18508796135265698,0,0.13441632351233654,776,Very Good,Approve,2188.3515133102437
CL_07045,22900.0,12999,EDUCATION,0.3220516441048035,0,0.3852364440500321,638,Fair,Approve,3004.6131217238203
CL_07046,23600.0,32106,PERSONAL,0.7506137923728813,1,0.6642771163525386,484,Poor,Reject,12796.368658568763
CL_07047,51700.0,22274,DEBT_CONSOLIDATION,0.2435276305609285,0,0.3414744411502079,662,Fair,Approve,4563.601021307839
CL_07048,44700.0,23985,MEDICAL,0.3118854865771813,0,0.2629865102732652,705,Good,Approve,3784.6388693425592
CL_07049,36800.0,6527,VENTURE,0.10059206657608698,0,0.2237194248770684,726,Good,Approve,876.1300117035752
CL_07050,60100.0,20841,MEDICAL,0.19873505990016638,0,0.18763448705066593,746,Very Good,Approve,2346.294206773757
CL_07051,18100.0,24941,PERSONAL,0.7722753287292818,0,0.9595378163289071,322,Poor,Reject,14359.099606235563
CL_07052,109800.0,12590,DEBT_CONSOLIDATION,0.06636122495446266,0,0.15179471458479646,766,Very Good,Approve,1146.6572739735525
CL_07053,26900.0,31422,PERSONAL,0.6920432676579926,1,0.7846408391504512,418,Poor,Reject,14792.990668671287
CL_07054,34400.0,3156,EDUCATION,0.04851891279069767,0,0.31403030414331,677,Good,Approve,594.6477839257718
CL_07055,110800.0,11615,VENTURE,0.055878842509025264,1,0.12639784730564532,780,Very Good,Approve,880.8665978730422
CL_07056,23700.0,3794,MEDICAL,0.09227264135021097,0,0.19374620118664873,743,Very Good,Approve,441.04385238128714
CL_07057,67100.0,32104,PERSONAL,0.264750348733234,0,0.29134332630974236,689,Good,Approve,5611.971688708781
CL_07058,31900.0,24210,DEBT_CONSOLIDATION,0.41445394984326017,0,0.48423624192311293,583,Fair,Reject,7034.015650175139
CL_07059,21900.0,4042,EDUCATION,0.09937044748858447,0,0.35349833347488563,655,Fair,Approve,857.3041583432927
CL_07060,28800.0,24079,DEBT_CONSOLIDATION,0.4748495850694444,1,0.46918887253278146,591,Fair,Reject,6778.559317030106
CL_07061,51000.0,7892,VENTURE,0.08527228627450982,0,0.2083379416137435,735,Good,Approve,986.5218211293981
CL_07062,66700.0,5091,DEBT_CONSOLIDATION,0.042979641679160414,0,0.14123882800263482,772,Very Good,Approve,431.42812401684836
CL_07063,41600.0,20618,DEBT_CONSOLIDATION,0.2958385625,0,0.4665756632835363,593,Fair,Reject,5771.91421534797
CL_07064,13900.0,34203,EDUCATION,1.4317277374100719,1,0.9596430134608023,322,Poor,Reject,19693.60199363989
CL_07065,53200.0,32521,DEBT_CONSOLIDATION,0.3574253515037594,0,0.7974444350569957,411,Poor,Reject,15560.214283493133
CL_07066,33300.0,27033,EDUCATION,0.4337457027027027,1,0.8701765199700943,371,Poor,Reject,14114.089118610935
CL_07067,18700.0,11396,VENTURE,0.3347803529411765,0,0.3075561346266035,680,Good,Approve,2102.9458261228638
CL_07068,44700.0,32857,PERSONAL,0.3917480570469799,0,0.37433909817963407,644,Fair,Approve,7379.7958493329415
CL_07069,71700.0,33879,EDUCATION,0.2823958765690377,0,0.22263366348735883,727,Good,Approve,4525.5635311729375
CL_07070,36500.0,6888,PERSONAL,0.10872660821917807,0,0.28015510464161353,695,Good,Approve,1157.8250164628603
CL_07071,63200.0,10288,MEDICAL,0.08569806329113923,0,0.20065277640386497,739,Good,Approve,1238.5894581857776
CL_07072,47900.0,6049,DEBT_CONSOLIDATION,0.07080108246346556,0,0.15430331542559292,765,Very Good,Approve,560.028453005647
CL_07073,48300.0,26872,PERSONAL,0.3030749896480331,0,0.43022216001176916,613,Fair,Approve,6936.557930301756
CL_07074,30200.0,18341,DEBT_CONSOLIDATION,0.343438261589404,0,0.43427284461959925,611,Fair,Approve,4778.998945900842
CL_07075,59400.0,22215,EDUCATION,0.20135616161616163,0,0.18864525361697373,746,Very Good,Approve,2514.4525854606427
CL_07076,62900.0,5968,DEBT_CONSOLIDATION,0.05021564387917329,1,0.7091106850913228,459,Poor,Reject,2539.1835411750085
CL_07077,58400.0,29662,VENTURE,0.2789700941780822,0,0.34274425488937854,661,Fair,Approve,6099.888053117248
CL_07078,30100.0,20150,PERSONAL,0.3662814784053156,1,0.4972978562574529,576,Poor,Reject,6012.331082152606
CL_07079,65600.0,1667,DEBT_CONSOLIDATION,0.014706955030487804,1,0.5496778067606878,547,Poor,Reject,549.7877423220399
CL_07080,45800.0,34282,PERSONAL,0.4196176681222708,0,0.574190510986393,534,Poor,Reject,11810.639458581312
CL_07081,20300.0,28599,PERSONAL,0.7704119778325123,1,0.9704833666926088,316,Poor,Reject,16652.912282425154
CL_07082,28900.0,34579,VENTURE,0.6793756470588235,1,0.513551660451643,567,Poor,Reject,10654.861720054418
CL_07083,26400.0,23091,EDUCATION,0.4638754488636364,0,0.4861382601930547,582,Fair,Reject,6735.251139670696
CL_07084,11000.0,23456,DEBT_CONSOLIDATION,1.2254693818181819,0,0.9348094015743759,335,Poor,Reject,13156.133593997134
CL_07085,66300.0,6749,MEDICAL,0.05456714102564104,0,0.1251507018293087,781,Very Good,Approve,506.7852519876027
CL_07086,233400.0,18862,PERSONAL,0.044124473007712085,0,0.01905252732438134,839,Exceptional,Approve,215.6212622354885
CL_07087,75000.0,23202,EDUCATION,0.16895696400000002,0,0.273614927360859,699,Good,Approve,3809.0481267759906
CL_07088,40000.0,26607,MEDICAL,0.37246474124999995,0,0.4076891661009406,625,Fair,Approve,6508.431385468635
CL_07089,26600.0,4069,PERSONAL,0.09124656015037594,0,0.24727617274016578,713,Good,Approve,603.7000481278407
CL_07090,20800.0,19689,MEDICAL,0.5200073149038462,0,0.46253871622474185,595,Fair,Reject,5464.154870249366
CL_07091,39800.0,24592,DEBT_CONSOLIDATION,0.3374294271356784,0,0.8584472906693632,377,Poor,Reject,12666.561463284588
CL_07092,64900.0,24254,DEBT_CONSOLIDATION,0.2009270123266564,0,0.31520018769494534,676,Good,Approve,4586.919211411922
CL_07093,24200.0,7734,PERSONAL,0.17717890909090908,0,0.4092155437574114,624,Fair,Approve,1898.923809251892
CL_07094,169200.0,31632,PERSONAL,0.1007008085106383,1,0.3376367799453342,664,Fair,Approve,6408.075973938487
CL_07095,15800.0,21290,DEBT_CONSOLIDATION,0.7213671835443038,0,0.6265870090971281,505,Poor,Reject,8004.022454206714
CL_07096,41600.0,15639,EDUCATION,0.22153996874999998,0,0.2369544916253041,719,Good,Approve,2223.4387767168782
CL_07097,37900.0,11499,MEDICAL,0.16048538390501318,0,0.19662187035608003,741,Very Good,Approve,1356.5729323347384
CL_07098,36500.0,1665,PERSONAL,0.026379986301369864,0,0.18885442743633019,746,Very Good,Approve,188.66557300889386
CL_07099,25800.0,15866,PERSONAL,0.3322020620155039,0,0.38089175205757847,640,Fair,Approve,3625.9371228873238
CL_07100,38200.0,4657,VENTURE,0.06411299214659685,0,0.1828011588782719,749,Very Good,Approve,510.7829981376673
CL_07101,27700.0,21532,MEDICAL,0.454465119133574,0,0.4053865394169654,627,Fair,Approve,5237.269780035659
CL_07102,78600.0,14952,DEBT_CONSOLIDATION,0.109885786259542,1,0.2421642163369325,716,Good,Approve,2172.5036176018884
CL_07103,96000.0,31186,PERSONAL,0.178686034375,1,0.27777885184887974,697,Good,Approve,5197.686764255498
CL_07104,28800.0,7903,PERSONAL,0.14569784201388888,1,0.23464335576067702,720,Good,Approve,1112.6318643459783
CL_07105,13500.0,17215,DEBT_CONSOLIDATION,0.7039659814814815,0,0.5818002054774178,530,Poor,Reject,6009.414322376249
CL_07106,43900.0,28426,MEDICAL,0.34875270159453303,0,0.43377268453010903,611,Fair,Approve,7398.253398271728
CL_07107,43000.0,34485,EDUCATION,0.4771360639534883,0,0.4385727172458435,608,Fair,Approve,9074.508092533748
CL_07108,38700.0,3920,DEBT_CONSOLIDATION,0.05719958656330749,0,0.19492399649811457,742,Very Good,Approve,458.4612397635654
CL_07109,50000.0,34422,EDUCATION,0.41120521199999993,1,0.39371744672349596,633,Fair,Approve,8131.525170669706
CL_07110,83200.0,26707,PERSONAL,0.17698202463942309,0,0.6165484248975109,510,Poor,Reject,9879.695270242693
CL_07111,59900.0,7328,EDUCATION,0.0693346243739566,0,0.19972642057857612,740,Very Good,Approve,878.1571259998834
CL_07112,50000.0,28798,EDUCATION,0.31058642999999997,0,0.43968641480737636,608,Fair,Approve,7597.253624173695
CL_07113,57100.0,33636,DEBT_CONSOLIDATION,0.34498990192644485,0,0.44193608191867695,606,Fair,Approve,8918.97723084997
CL_07114,42200.0,15437,PERSONAL,0.19318198341232226,0,0.2564095245652487,708,Good,Approve,2374.916298428246
CL_07115,20600.0,7111,MEDICAL,0.19922881796116504,0,0.4036320971507284,628,Fair,Approve,1722.1367057032976
CL_07116,86700.0,11919,VENTURE,0.07620873875432525,0,0.1340792553677637,776,Very Good,Approve,958.8543868370251
CL_07117,38600.0,18465,EDUCATION,0.27190430051813474,0,0.7920724852428391,414,Poor,Reject,8775.371064005414
CL_07118,20600.0,13375,PERSONAL,0.3696953883495146,0,0.4270986340358943,615,Fair,Approve,3427.4665381380514
CL_07119,18500.0,28617,VENTURE,0.8945519513513512,0,0.6649418591293959,484,Poor,Reject,11417.184709623552
CL_07120,20900.0,6363,MEDICAL,0.1644942057416268,0,0.2702927980686588,701,Good,Approve,1031.9238444665255
CL_07121,17300.0,11533,VENTURE,0.3765557832369942,1,0.8903385578106301,360,Poor,Reject,6160.964752337998
CL_07122,54200.0,4201,MEDICAL,0.04317263837638377,0,0.16735619169376267,757,Very Good,Approve,421.8380167832982
CL_07123,32700.0,7998,VENTURE,0.1335812752293578,0,0.20730991669221163,735,Good,Approve,994.8388282225851
CL_07124,57800.0,27663,MEDICAL,0.2690681418685121,1,0.8190599247394152,399,Poor,Reject,13594.592818839865
CL_07125,73300.0,17674,EDUCATION,0.14380318690313781,0,0.19564610559083603,742,Very Good,Approve,2074.7095621274616
CL_07126,62700.0,7960,VENTURE,0.07568347687400317,0,0.15420395586036367,765,Very Good,Approve,736.4780931890969
CL_07127,53100.0,4423,MEDICAL,0.0454711054613936,0,0.1100060761376252,789,Very Good,Approve,291.93412485402973
CL_07128,43200.0,12358,PERSONAL,0.169150125,0,0.34267717830876543,661,Fair,Approve,2540.882741723834
CL_07129,32400.0,4499,DEBT_CONSOLIDATION,0.08203037808641976,0,0.21370699564097154,732,Good,Approve,576.8806640332385
CL_07130,33700.0,25557,VENTURE,0.4123246557863501,1,0.3993744903416747,630,Fair,Approve,6124.088309797308
CL_07131,51600.0,25188,VENTURE,0.2781907209302325,0,0.3835912027491183,639,Fair,Approve,5797.137128906875
CL_07132,20400.0,22952,VENTURE,0.6640891176470588,1,0.5841229222890814,528,Poor,Reject,8044.073587427398
CL_07133,35200.0,18227,VENTURE,0.291839125,1,0.2751753765133143,698,Good,Approve,3009.3729526249076
CL_07134,23300.0,18297,DEBT_CONSOLIDATION,0.4340629506437767,0,0.5855331703470116,527,Poor,Reject,6428.100250703562
CL_07135,73400.0,21823,VENTURE,0.17059996457765664,0,0.1853064132742009,748,Very Good,Approve,2426.365114129732
